id,rarity,cumulative_times_ssr,aptitude_num,probability,profession_id,profession_name,talent_group
10679,4,18815,50,1,20001,猎人,203
10680,4,18815,42,10,30001,学者,303
10681,4,18815,43,9,30001,学者,303
10682,4,18815,44,8,30001,学者,303
10683,4,18815,44,7,30001,学者,303
10684,4,18815,45,6,30001,学者,303
10685,4,18815,46,5,30001,学者,303
10686,4,18815,47,4,30001,学者,303
10687,4,18815,48,3,30001,学者,303
10688,4,18815,49,2,30001,学者,303
10689,4,18815,50,1,30001,学者,303
10690,4,19695,42,10,10001,战士,103
10691,4,19695,43,9,10001,战士,103
10692,4,19695,44,8,10001,战士,103
10693,4,19695,44,7,10001,战士,103
10694,4,19695,45,6,10001,战士,103
10695,4,19695,46,5,10001,战士,103
10696,4,19695,47,4,10001,战士,103
10697,4,19695,48,3,10001,战士,103
10698,4,19695,49,2,10001,战士,103
10699,4,19695,50,1,10001,战士,103
10700,4,19695,42,10,20001,猎人,203
10701,4,19695,43,9,20001,猎人,203
10702,4,19695,44,8,20001,猎人,203
10703,4,19695,44,7,20001,猎人,203
10704,4,19695,45,6,20001,猎人,203
10705,4,19695,46,5,20001,猎人,203
10706,4,19695,47,4,20001,猎人,203
10707,4,19695,48,3,20001,猎人,203
10708,4,19695,49,2,20001,猎人,203
10709,4,19695,50,1,20001,猎人,203
10710,4,19695,42,10,30001,学者,303
10711,4,19695,43,9,30001,学者,303
10712,4,19695,44,8,30001,学者,303
10713,4,19695,44,7,30001,学者,303
10714,4,19695,45,6,30001,学者,303
10715,4,19695,46,5,30001,学者,303
10716,4,19695,47,4,30001,学者,303
10717,4,19695,48,3,30001,学者,303
10718,4,19695,49,2,30001,学者,303
10719,4,19695,50,1,30001,学者,303
10720,4,20713,42,10,10001,战士,103
10721,4,20713,43,9,10001,战士,103
10722,4,20713,44,8,10001,战士,103
10723,4,20713,44,7,10001,战士,103
10724,4,20713,45,6,10001,战士,103
10725,4,20713,46,5,10001,战士,103
10726,4,20713,47,4,10001,战士,103
10727,4,20713,48,3,10001,战士,103
10728,4,20713,49,2,10001,战士,103
10729,4,20713,50,1,10001,战士,103
10730,4,20713,42,10,20001,猎人,203
10731,4,20713,43,9,20001,猎人,203
10732,4,20713,44,8,20001,猎人,203
10733,4,20713,44,7,20001,猎人,203
10734,4,20713,45,6,20001,猎人,203
10735,4,20713,46,5,20001,猎人,203
10736,4,20713,47,4,20001,猎人,203
10737,4,20713,48,3,20001,猎人,203
10738,4,20713,49,2,20001,猎人,203
10739,4,20713,50,1,20001,猎人,203
10740,4,20713,42,10,30001,学者,303
10741,4,20713,43,9,30001,学者,303
10742,4,20713,44,8,30001,学者,303
10743,4,20713,44,7,30001,学者,303
10744,4,20713,45,6,30001,学者,303
10745,4,20713,46,5,30001,学者,303
10746,4,20713,47,4,30001,学者,303
10747,4,20713,48,3,30001,学者,303
10748,4,20713,49,2,30001,学者,303
10749,4,20713,50,1,30001,学者,303
10750,4,21463,42,10,10001,战士,103
10751,4,21463,43,9,10001,战士,103
10752,4,21463,44,8,10001,战士,103
10753,4,21463,44,7,10001,战士,103
10754,4,21463,45,6,10001,战士,103
10755,4,21463,46,5,10001,战士,103
10756,4,21463,47,4,10001,战士,103
10757,4,21463,48,3,10001,战士,103
10758,4,21463,49,2,10001,战士,103
10759,4,21463,50,1,10001,战士,103
10760,4,21463,42,10,20001,猎人,203
10761,4,21463,43,9,20001,猎人,203
10762,4,21463,44,8,20001,猎人,203
10763,4,21463,44,7,20001,猎人,203
10764,4,21463,45,6,20001,猎人,203
10765,4,21463,46,5,20001,猎人,203
10766,4,21463,47,4,20001,猎人,203
10767,4,21463,48,3,20001,猎人,203
10768,4,21463,49,2,20001,猎人,203
10769,4,21463,50,1,20001,猎人,203
10770,4,21463,42,10,30001,学者,303
10771,4,21463,43,9,30001,学者,303
10772,4,21463,44,8,30001,学者,303
10773,4,21463,44,7,30001,学者,303
10774,4,21463,45,6,30001,学者,303
10775,4,21463,46,5,30001,学者,303
10776,4,21463,47,4,30001,学者,303
10777,4,21463,48,3,30001,学者,303
10778,4,21463,49,2,30001,学者,303
10779,4,21463,50,1,30001,学者,303
10780,4,22343,42,10,10001,战士,103
10781,4,22343,43,9,10001,战士,103
10782,4,22343,44,8,10001,战士,103
10783,4,22343,44,7,10001,战士,103
10784,4,22343,45,6,10001,战士,103
10785,4,22343,46,5,10001,战士,103
10786,4,22343,47,4,10001,战士,103
10787,4,22343,48,3,10001,战士,103
10788,4,22343,49,2,10001,战士,103
10789,4,22343,50,1,10001,战士,103
10790,4,22343,42,10,20001,猎人,203
10791,4,22343,43,9,20001,猎人,203
10792,4,22343,44,8,20001,猎人,203
10793,4,22343,44,7,20001,猎人,203
10794,4,22343,45,6,20001,猎人,203
10795,4,22343,46,5,20001,猎人,203
10796,4,22343,47,4,20001,猎人,203
10797,4,22343,48,3,20001,猎人,203
10798,4,22343,49,2,20001,猎人,203
10799,4,22343,50,1,20001,猎人,203
10800,4,22343,42,10,30001,学者,303
10801,4,22343,43,9,30001,学者,303
10802,4,22343,44,8,30001,学者,303
10803,4,22343,44,7,30001,学者,303
10804,4,22343,45,6,30001,学者,303
10805,4,22343,46,5,30001,学者,303
10806,4,22343,47,4,30001,学者,303
10807,4,22343,48,3,30001,学者,303
10808,4,22343,49,2,30001,学者,303
10809,4,22343,50,1,30001,学者,303
10810,4,23361,42,10,10001,战士,103
10811,4,23361,43,9,10001,战士,103
10812,4,23361,44,8,10001,战士,103
10813,4,23361,44,7,10001,战士,103
10814,4,23361,45,6,10001,战士,103
10815,4,23361,46,5,10001,战士,103
10816,4,23361,47,4,10001,战士,103
10817,4,23361,48,3,10001,战士,103
10818,4,23361,49,2,10001,战士,103
10819,4,23361,50,1,10001,战士,103
10820,4,23361,42,10,20001,猎人,203
10821,4,23361,43,9,20001,猎人,203
10822,4,23361,44,8,20001,猎人,203
10823,4,23361,44,7,20001,猎人,203
10824,4,23361,45,6,20001,猎人,203
10825,4,23361,46,5,20001,猎人,203
10826,4,23361,47,4,20001,猎人,203
10827,4,23361,48,3,20001,猎人,203
10828,4,23361,49,2,20001,猎人,203
10829,4,23361,50,1,20001,猎人,203
10830,4,23361,42,10,30001,学者,303
10831,4,23361,43,9,30001,学者,303
10832,4,23361,44,8,30001,学者,303
10833,4,23361,44,7,30001,学者,303
10834,4,23361,45,6,30001,学者,303
10835,4,23361,46,5,30001,学者,303
10836,4,23361,47,4,30001,学者,303
10837,4,23361,48,3,30001,学者,303
10838,4,23361,49,2,30001,学者,303
10839,4,23361,50,1,30001,学者,303
10840,4,24111,42,10,10001,战士,103
10841,4,24111,43,9,10001,战士,103
10842,4,24111,44,8,10001,战士,103
10843,4,24111,44,7,10001,战士,103
10844,4,24111,45,6,10001,战士,103
10845,4,24111,46,5,10001,战士,103
10846,4,24111,47,4,10001,战士,103
10847,4,24111,48,3,10001,战士,103
10848,4,24111,49,2,10001,战士,103
10849,4,24111,50,1,10001,战士,103
10850,4,24111,42,10,20001,猎人,203
10851,4,24111,43,9,20001,猎人,203
10852,4,24111,44,8,20001,猎人,203
10853,4,24111,44,7,20001,猎人,203
10854,4,24111,45,6,20001,猎人,203
10855,4,24111,46,5,20001,猎人,203
10856,4,24111,47,4,20001,猎人,203
10857,4,24111,48,3,20001,猎人,203
10858,4,24111,49,2,20001,猎人,203
10859,4,24111,50,1,20001,猎人,203
10860,4,24111,42,10,30001,学者,303
10861,4,24111,43,9,30001,学者,303
10862,4,24111,44,8,30001,学者,303
10863,4,24111,44,7,30001,学者,303
10864,4,24111,45,6,30001,学者,303
10865,4,24111,46,5,30001,学者,303
10866,4,24111,47,4,30001,学者,303
10867,4,24111,48,3,30001,学者,303
10868,4,24111,49,2,30001,学者,303
10869,4,24111,50,1,30001,学者,303
10870,4,24991,42,10,10001,战士,103
10871,4,24991,43,9,10001,战士,103
10872,4,24991,44,8,10001,战士,103
10873,4,24991,44,7,10001,战士,103
10874,4,24991,45,6,10001,战士,103
10875,4,24991,46,5,10001,战士,103
10876,4,24991,47,4,10001,战士,103
10877,4,24991,48,3,10001,战士,103
10878,4,24991,49,2,10001,战士,103
10879,4,24991,50,1,10001,战士,103
10880,4,24991,42,10,20001,猎人,203
10881,4,24991,43,9,20001,猎人,203
10882,4,24991,44,8,20001,猎人,203
10883,4,24991,44,7,20001,猎人,203
10884,4,24991,45,6,20001,猎人,203
10885,4,24991,46,5,20001,猎人,203
10886,4,24991,47,4,20001,猎人,203
10887,4,24991,48,3,20001,猎人,203
10888,4,24991,49,2,20001,猎人,203
10889,4,24991,50,1,20001,猎人,203
10890,4,24991,42,10,30001,学者,303
10891,4,24991,43,9,30001,学者,303
10892,4,24991,44,8,30001,学者,303
10893,4,24991,44,7,30001,学者,303
10894,4,24991,45,6,30001,学者,303
10895,4,24991,46,5,30001,学者,303
10896,4,24991,47,4,30001,学者,303
10897,4,24991,48,3,30001,学者,303
10898,4,24991,49,2,30001,学者,303
10899,4,24991,50,1,30001,学者,303
10900,4,26009,42,10,10001,战士,103
10901,4,26009,43,9,10001,战士,103
10902,4,26009,44,8,10001,战士,103
10903,4,26009,44,7,10001,战士,103
10904,4,26009,45,6,10001,战士,103
10905,4,26009,46,5,10001,战士,103
10906,4,26009,47,4,10001,战士,103
10907,4,26009,48,3,10001,战士,103
10908,4,26009,49,2,10001,战士,103
10909,4,26009,50,1,10001,战士,103
10910,4,26009,42,10,20001,猎人,203
10911,4,26009,43,9,20001,猎人,203
10912,4,26009,44,8,20001,猎人,203
10913,4,26009,44,7,20001,猎人,203
10914,4,26009,45,6,20001,猎人,203
10915,4,26009,46,5,20001,猎人,203
10916,4,26009,47,4,20001,猎人,203
10917,4,26009,48,3,20001,猎人,203
10918,4,26009,49,2,20001,猎人,203
10919,4,26009,50,1,20001,猎人,203
10920,4,26009,42,10,30001,学者,303
10921,4,26009,43,9,30001,学者,303
10922,4,26009,44,8,30001,学者,303
10923,4,26009,44,7,30001,学者,303
10924,4,26009,45,6,30001,学者,303
10925,4,26009,46,5,30001,学者,303
10926,4,26009,47,4,30001,学者,303
10927,4,26009,48,3,30001,学者,303
10928,4,26009,49,2,30001,学者,303
10929,4,26009,50,1,30001,学者,303
10930,4,26759,42,10,10001,战士,103
10931,4,26759,43,9,10001,战士,103
10932,4,26759,44,8,10001,战士,103
10933,4,26759,44,7,10001,战士,103
10934,4,26759,45,6,10001,战士,103
10935,4,26759,46,5,10001,战士,103
10936,4,26759,47,4,10001,战士,103
10937,4,26759,48,3,10001,战士,103
10938,4,26759,49,2,10001,战士,103
10939,4,26759,50,1,10001,战士,103
10940,4,26759,42,10,20001,猎人,203
10941,4,26759,43,9,20001,猎人,203
10942,4,26759,44,8,20001,猎人,203
10943,4,26759,44,7,20001,猎人,203
10944,4,26759,45,6,20001,猎人,203
10945,4,26759,46,5,20001,猎人,203
10946,4,26759,47,4,20001,猎人,203
10947,4,26759,48,3,20001,猎人,203
10948,4,26759,49,2,20001,猎人,203
10949,4,26759,50,1,20001,猎人,203
10950,4,26759,42,10,30001,学者,303
10951,4,26759,43,9,30001,学者,303
10952,4,26759,44,8,30001,学者,303
10953,4,26759,44,7,30001,学者,303
10954,4,26759,45,6,30001,学者,303
10955,4,26759,46,5,30001,学者,303
10956,4,26759,47,4,30001,学者,303
10957,4,26759,48,3,30001,学者,303
10958,4,26759,49,2,30001,学者,303
10959,4,26759,50,1,30001,学者,303
10960,4,27639,42,10,10001,战士,103
10961,4,27639,43,9,10001,战士,103
10962,4,27639,44,8,10001,战士,103
10963,4,27639,44,7,10001,战士,103
10964,4,27639,45,6,10001,战士,103
10965,4,27639,46,5,10001,战士,103
10966,4,27639,47,4,10001,战士,103
10967,4,27639,48,3,10001,战士,103
10968,4,27639,49,2,10001,战士,103
10969,4,27639,50,1,10001,战士,103
10970,4,27639,42,10,20001,猎人,203
10971,4,27639,43,9,20001,猎人,203
10972,4,27639,44,8,20001,猎人,203
10973,4,27639,44,7,20001,猎人,203
10974,4,27639,45,6,20001,猎人,203
10975,4,27639,46,5,20001,猎人,203
10976,4,27639,47,4,20001,猎人,203
10977,4,27639,48,3,20001,猎人,203
10978,4,27639,49,2,20001,猎人,203
10979,4,27639,50,1,20001,猎人,203
10980,4,27639,42,10,30001,学者,303
10981,4,27639,43,9,30001,学者,303
10982,4,27639,44,8,30001,学者,303
10983,4,27639,44,7,30001,学者,303
10984,4,27639,45,6,30001,学者,303
10985,4,27639,46,5,30001,学者,303
10986,4,27639,47,4,30001,学者,303
10987,4,27639,48,3,30001,学者,303
10988,4,27639,49,2,30001,学者,303
10989,4,27639,50,1,30001,学者,303
10990,4,28657,42,10,10001,战士,103
10991,4,28657,43,9,10001,战士,103
10992,4,28657,44,8,10001,战士,103
10993,4,28657,44,7,10001,战士,103
10994,4,28657,45,6,10001,战士,103
10995,4,28657,46,5,10001,战士,103
10996,4,28657,47,4,10001,战士,103
10997,4,28657,48,3,10001,战士,103
10998,4,28657,49,2,10001,战士,103
10999,4,28657,50,1,10001,战士,103
11000,4,28657,42,10,20001,猎人,203
11001,4,28657,43,9,20001,猎人,203
11002,4,28657,44,8,20001,猎人,203
11003,4,28657,44,7,20001,猎人,203
11004,4,28657,45,6,20001,猎人,203
11005,4,28657,46,5,20001,猎人,203
11006,4,28657,47,4,20001,猎人,203
11007,4,28657,48,3,20001,猎人,203
11008,4,28657,49,2,20001,猎人,203
11009,4,28657,50,1,20001,猎人,203
11010,4,28657,42,10,30001,学者,303
11011,4,28657,43,9,30001,学者,303
11012,4,28657,44,8,30001,学者,303
11013,4,28657,44,7,30001,学者,303
11014,4,28657,45,6,30001,学者,303
11015,4,28657,46,5,30001,学者,303
11016,4,28657,47,4,30001,学者,303
11017,4,28657,48,3,30001,学者,303
11018,4,28657,49,2,30001,学者,303
11019,4,28657,50,1,30001,学者,303
11020,4,29407,42,10,10001,战士,103
11021,4,29407,43,9,10001,战士,103
11022,4,29407,44,8,10001,战士,103
11023,4,29407,44,7,10001,战士,103
11024,4,29407,45,6,10001,战士,103
11025,4,29407,46,5,10001,战士,103
11026,4,29407,47,4,10001,战士,103
11027,4,29407,48,3,10001,战士,103
11028,4,29407,49,2,10001,战士,103
11029,4,29407,50,1,10001,战士,103
11030,4,29407,42,10,20001,猎人,203
11031,4,29407,43,9,20001,猎人,203
11032,4,29407,44,8,20001,猎人,203
11033,4,29407,44,7,20001,猎人,203
11034,4,29407,45,6,20001,猎人,203
11035,4,29407,46,5,20001,猎人,203
11036,4,29407,47,4,20001,猎人,203
11037,4,29407,48,3,20001,猎人,203
11038,4,29407,49,2,20001,猎人,203
11039,4,29407,50,1,20001,猎人,203
11040,4,29407,42,10,30001,学者,303
11041,4,29407,43,9,30001,学者,303
11042,4,29407,44,8,30001,学者,303
11043,4,29407,44,7,30001,学者,303
11044,4,29407,45,6,30001,学者,303
11045,4,29407,46,5,30001,学者,303
11046,4,29407,47,4,30001,学者,303
11047,4,29407,48,3,30001,学者,303
11048,4,29407,49,2,30001,学者,303
11049,4,29407,50,1,30001,学者,303
11050,4,30287,42,10,10001,战士,103
11051,4,30287,43,9,10001,战士,103
11052,4,30287,44,8,10001,战士,103
11053,4,30287,44,7,10001,战士,103
11054,4,30287,45,6,10001,战士,103
11055,4,30287,46,5,10001,战士,103
11056,4,30287,47,4,10001,战士,103
11057,4,30287,48,3,10001,战士,103
11058,4,30287,49,2,10001,战士,103
11059,4,30287,50,1,10001,战士,103
11060,4,30287,42,10,20001,猎人,203
11061,4,30287,43,9,20001,猎人,203
11062,4,30287,44,8,20001,猎人,203
11063,4,30287,44,7,20001,猎人,203
11064,4,30287,45,6,20001,猎人,203
11065,4,30287,46,5,20001,猎人,203
11066,4,30287,47,4,20001,猎人,203
11067,4,30287,48,3,20001,猎人,203
11068,4,30287,49,2,20001,猎人,203
11069,4,30287,50,1,20001,猎人,203
11070,4,30287,42,10,30001,学者,303
11071,4,30287,43,9,30001,学者,303
11072,4,30287,44,8,30001,学者,303
11073,4,30287,44,7,30001,学者,303
11074,4,30287,45,6,30001,学者,303
11075,4,30287,46,5,30001,学者,303
11076,4,30287,47,4,30001,学者,303
11077,4,30287,48,3,30001,学者,303
11078,4,30287,49,2,30001,学者,303
11079,4,30287,50,1,30001,学者,303
11080,4,31305,42,10,10001,战士,103
11081,4,31305,43,9,10001,战士,103
11082,4,31305,44,8,10001,战士,103
11083,4,31305,44,7,10001,战士,103
11084,4,31305,45,6,10001,战士,103
11085,4,31305,46,5,10001,战士,103
11086,4,31305,47,4,10001,战士,103
11087,4,31305,48,3,10001,战士,103
11088,4,31305,49,2,10001,战士,103
11089,4,31305,50,1,10001,战士,103
11090,4,31305,42,10,20001,猎人,203
11091,4,31305,43,9,20001,猎人,203
11092,4,31305,44,8,20001,猎人,203
11093,4,31305,44,7,20001,猎人,203
11094,4,31305,45,6,20001,猎人,203
11095,4,31305,46,5,20001,猎人,203
11096,4,31305,47,4,20001,猎人,203
11097,4,31305,48,3,20001,猎人,203
11098,4,31305,49,2,20001,猎人,203
11099,4,31305,50,1,20001,猎人,203
11100,4,31305,42,10,30001,学者,303
11101,4,31305,43,9,30001,学者,303
11102,4,31305,44,8,30001,学者,303
11103,4,31305,44,7,30001,学者,303
11104,4,31305,45,6,30001,学者,303
11105,4,31305,46,5,30001,学者,303
11106,4,31305,47,4,30001,学者,303
11107,4,31305,48,3,30001,学者,303
11108,4,31305,49,2,30001,学者,303
11109,4,31305,50,1,30001,学者,303
11110,4,32055,42,10,10001,战士,103
11111,4,32055,43,9,10001,战士,103
11112,4,32055,44,8,10001,战士,103
11113,4,32055,44,7,10001,战士,103
11114,4,32055,45,6,10001,战士,103
11115,4,32055,46,5,10001,战士,103
11116,4,32055,47,4,10001,战士,103
11117,4,32055,48,3,10001,战士,103
11118,4,32055,49,2,10001,战士,103
11119,4,32055,50,1,10001,战士,103
11120,4,32055,42,10,20001,猎人,203
11121,4,32055,43,9,20001,猎人,203
11122,4,32055,44,8,20001,猎人,203
11123,4,32055,44,7,20001,猎人,203
11124,4,32055,45,6,20001,猎人,203
11125,4,32055,46,5,20001,猎人,203
11126,4,32055,47,4,20001,猎人,203
11127,4,32055,48,3,20001,猎人,203
11128,4,32055,49,2,20001,猎人,203
11129,4,32055,50,1,20001,猎人,203
11130,4,32055,42,10,30001,学者,303
11131,4,32055,43,9,30001,学者,303
11132,4,32055,44,8,30001,学者,303
11133,4,32055,44,7,30001,学者,303
11134,4,32055,45,6,30001,学者,303
11135,4,32055,46,5,30001,学者,303
11136,4,32055,47,4,30001,学者,303
11137,4,32055,48,3,30001,学者,303
11138,4,32055,49,2,30001,学者,303
11139,4,32055,50,1,30001,学者,303
11140,4,32935,42,10,10001,战士,103
11141,4,32935,43,9,10001,战士,103
11142,4,32935,44,8,10001,战士,103
11143,4,32935,44,7,10001,战士,103
11144,4,32935,45,6,10001,战士,103
11145,4,32935,46,5,10001,战士,103
11146,4,32935,47,4,10001,战士,103
11147,4,32935,48,3,10001,战士,103
11148,4,32935,49,2,10001,战士,103
11149,4,32935,50,1,10001,战士,103
11150,4,32935,42,10,20001,猎人,203
11151,4,32935,43,9,20001,猎人,203
11152,4,32935,44,8,20001,猎人,203
11153,4,32935,44,7,20001,猎人,203
11154,4,32935,45,6,20001,猎人,203
11155,4,32935,46,5,20001,猎人,203
11156,4,32935,47,4,20001,猎人,203
11157,4,32935,48,3,20001,猎人,203
11158,4,32935,49,2,20001,猎人,203
11159,4,32935,50,1,20001,猎人,203
11160,4,32935,42,10,30001,学者,303
11161,4,32935,43,9,30001,学者,303
11162,4,32935,44,8,30001,学者,303
11163,4,32935,44,7,30001,学者,303
11164,4,32935,45,6,30001,学者,303
11165,4,32935,46,5,30001,学者,303
11166,4,32935,47,4,30001,学者,303
11167,4,32935,48,3,30001,学者,303
11168,4,32935,49,2,30001,学者,303
11169,4,32935,50,1,30001,学者,303
11170,4,33953,42,10,10001,战士,103
11171,4,33953,43,9,10001,战士,103
11172,4,33953,44,8,10001,战士,103
11173,4,33953,44,7,10001,战士,103
11174,4,33953,45,6,10001,战士,103
11175,4,33953,46,5,10001,战士,103
11176,4,33953,47,4,10001,战士,103
11177,4,33953,48,3,10001,战士,103
11178,4,33953,49,2,10001,战士,103
11179,4,33953,50,1,10001,战士,103
11180,4,33953,42,10,20001,猎人,203
11181,4,33953,43,9,20001,猎人,203
11182,4,33953,44,8,20001,猎人,203
11183,4,33953,44,7,20001,猎人,203
11184,4,33953,45,6,20001,猎人,203
11185,4,33953,46,5,20001,猎人,203
11186,4,33953,47,4,20001,猎人,203
11187,4,33953,48,3,20001,猎人,203
11188,4,33953,49,2,20001,猎人,203
11189,4,33953,50,1,20001,猎人,203
11190,4,33953,42,10,30001,学者,303
11191,4,33953,43,9,30001,学者,303
11192,4,33953,44,8,30001,学者,303
11193,4,33953,44,7,30001,学者,303
11194,4,33953,45,6,30001,学者,303
11195,4,33953,46,5,30001,学者,303
11196,4,33953,47,4,30001,学者,303
11197,4,33953,48,3,30001,学者,303
11198,4,33953,49,2,30001,学者,303
11199,4,33953,50,1,30001,学者,303
11200,4,34703,42,10,10001,战士,103
11201,4,34703,43,9,10001,战士,103
11202,4,34703,44,8,10001,战士,103
11203,4,34703,44,7,10001,战士,103
11204,4,34703,45,6,10001,战士,103
11205,4,34703,46,5,10001,战士,103
11206,4,34703,47,4,10001,战士,103
11207,4,34703,48,3,10001,战士,103
11208,4,34703,49,2,10001,战士,103
11209,4,34703,50,1,10001,战士,103
11210,4,34703,42,10,20001,猎人,203
11211,4,34703,43,9,20001,猎人,203
11212,4,34703,44,8,20001,猎人,203
11213,4,34703,44,7,20001,猎人,203
11214,4,34703,45,6,20001,猎人,203
11215,4,34703,46,5,20001,猎人,203
11216,4,34703,47,4,20001,猎人,203
11217,4,34703,48,3,20001,猎人,203
11218,4,34703,49,2,20001,猎人,203
11219,4,34703,50,1,20001,猎人,203
11220,4,34703,42,10,30001,学者,303
11221,4,34703,43,9,30001,学者,303
11222,4,34703,44,8,30001,学者,303
11223,4,34703,44,7,30001,学者,303
11224,4,34703,45,6,30001,学者,303
11225,4,34703,46,5,30001,学者,303
11226,4,34703,47,4,30001,学者,303
11227,4,34703,48,3,30001,学者,303
11228,4,34703,49,2,30001,学者,303
11229,4,34703,50,1,30001,学者,303
11230,4,35583,42,10,10001,战士,103
11231,4,35583,43,9,10001,战士,103
11232,4,35583,44,8,10001,战士,103
11233,4,35583,44,7,10001,战士,103
11234,4,35583,45,6,10001,战士,103
11235,4,35583,46,5,10001,战士,103
11236,4,35583,47,4,10001,战士,103
11237,4,35583,48,3,10001,战士,103
11238,4,35583,49,2,10001,战士,103
11239,4,35583,50,1,10001,战士,103
11240,4,35583,42,10,20001,猎人,203
11241,4,35583,43,9,20001,猎人,203
11242,4,35583,44,8,20001,猎人,203
11243,4,35583,44,7,20001,猎人,203
11244,4,35583,45,6,20001,猎人,203
11245,4,35583,46,5,20001,猎人,203
11246,4,35583,47,4,20001,猎人,203
11247,4,35583,48,3,20001,猎人,203
11248,4,35583,49,2,20001,猎人,203
11249,4,35583,50,1,20001,猎人,203
11250,4,35583,42,10,30001,学者,303
11251,4,35583,43,9,30001,学者,303
11252,4,35583,44,8,30001,学者,303
11253,4,35583,44,7,30001,学者,303
11254,4,35583,45,6,30001,学者,303
11255,4,35583,46,5,30001,学者,303
11256,4,35583,47,4,30001,学者,303
11257,4,35583,48,3,30001,学者,303
11258,4,35583,49,2,30001,学者,303
11259,4,35583,50,1,30001,学者,303
11260,4,36601,42,10,10001,战士,103
11261,4,36601,43,9,10001,战士,103
11262,4,36601,44,8,10001,战士,103
11263,4,36601,44,7,10001,战士,103
11264,4,36601,45,6,10001,战士,103
11265,4,36601,46,5,10001,战士,103
11266,4,36601,47,4,10001,战士,103
11267,4,36601,48,3,10001,战士,103
11268,4,36601,49,2,10001,战士,103
11269,4,36601,50,1,10001,战士,103
11270,4,36601,42,10,20001,猎人,203
11271,4,36601,43,9,20001,猎人,203
11272,4,36601,44,8,20001,猎人,203
11273,4,36601,44,7,20001,猎人,203
11274,4,36601,45,6,20001,猎人,203
11275,4,36601,46,5,20001,猎人,203
11276,4,36601,47,4,20001,猎人,203
11277,4,36601,48,3,20001,猎人,203
11278,4,36601,49,2,20001,猎人,203
11279,4,36601,50,1,20001,猎人,203
11280,4,36601,42,10,30001,学者,303
11281,4,36601,43,9,30001,学者,303
11282,4,36601,44,8,30001,学者,303
11283,4,36601,44,7,30001,学者,303
11284,4,36601,45,6,30001,学者,303
11285,4,36601,46,5,30001,学者,303
11286,4,36601,47,4,30001,学者,303
11287,4,36601,48,3,30001,学者,303
11288,4,36601,49,2,30001,学者,303
11289,4,36601,50,1,30001,学者,303
11290,4,37351,42,10,10001,战士,103
11291,4,37351,43,9,10001,战士,103
11292,4,37351,44,8,10001,战士,103
11293,4,37351,44,7,10001,战士,103
11294,4,37351,45,6,10001,战士,103
11295,4,37351,46,5,10001,战士,103
11296,4,37351,47,4,10001,战士,103
11297,4,37351,48,3,10001,战士,103
11298,4,37351,49,2,10001,战士,103
11299,4,37351,50,1,10001,战士,103
11300,4,37351,42,10,20001,猎人,203
11301,4,37351,43,9,20001,猎人,203
11302,4,37351,44,8,20001,猎人,203
11303,4,37351,44,7,20001,猎人,203
11304,4,37351,45,6,20001,猎人,203
11305,4,37351,46,5,20001,猎人,203
11306,4,37351,47,4,20001,猎人,203
11307,4,37351,48,3,20001,猎人,203
11308,4,37351,49,2,20001,猎人,203
11309,4,37351,50,1,20001,猎人,203
11310,4,37351,42,10,30001,学者,303
11311,4,37351,43,9,30001,学者,303
11312,4,37351,44,8,30001,学者,303
11313,4,37351,44,7,30001,学者,303
11314,4,37351,45,6,30001,学者,303
11315,4,37351,46,5,30001,学者,303
11316,4,37351,47,4,30001,学者,303
11317,4,37351,48,3,30001,学者,303
11318,4,37351,49,2,30001,学者,303
11319,4,37351,50,1,30001,学者,303
11320,4,38231,42,10,10001,战士,103
11321,4,38231,43,9,10001,战士,103
11322,4,38231,44,8,10001,战士,103
11323,4,38231,44,7,10001,战士,103
11324,4,38231,45,6,10001,战士,103
11325,4,38231,46,5,10001,战士,103
11326,4,38231,47,4,10001,战士,103
11327,4,38231,48,3,10001,战士,103
11328,4,38231,49,2,10001,战士,103
11329,4,38231,50,1,10001,战士,103
11330,4,38231,42,10,20001,猎人,203
11331,4,38231,43,9,20001,猎人,203
11332,4,38231,44,8,20001,猎人,203
11333,4,38231,44,7,20001,猎人,203
11334,4,38231,45,6,20001,猎人,203
11335,4,38231,46,5,20001,猎人,203
11336,4,38231,47,4,20001,猎人,203
11337,4,38231,48,3,20001,猎人,203
11338,4,38231,49,2,20001,猎人,203
11339,4,38231,50,1,20001,猎人,203
11340,4,38231,42,10,30001,学者,303
11341,4,38231,43,9,30001,学者,303
11342,4,38231,44,8,30001,学者,303
11343,4,38231,44,7,30001,学者,303
11344,4,38231,45,6,30001,学者,303
11345,4,38231,46,5,30001,学者,303
11346,4,38231,47,4,30001,学者,303
11347,4,38231,48,3,30001,学者,303
11348,4,38231,49,2,30001,学者,303
11349,4,38231,50,1,30001,学者,303
11350,4,39249,42,10,10001,战士,103
11351,4,39249,43,9,10001,战士,103
11352,4,39249,44,8,10001,战士,103
11353,4,39249,44,7,10001,战士,103
11354,4,39249,45,6,10001,战士,103
11355,4,39249,46,5,10001,战士,103
11356,4,39249,47,4,10001,战士,103
11357,4,39249,48,3,10001,战士,103
11358,4,39249,49,2,10001,战士,103
11359,4,39249,50,1,10001,战士,103
11360,4,39249,42,10,20001,猎人,203
11361,4,39249,43,9,20001,猎人,203
11362,4,39249,44,8,20001,猎人,203
11363,4,39249,44,7,20001,猎人,203
11364,4,39249,45,6,20001,猎人,203
