id,name,quality,level,extraordinary_equip_id,equip_id,dressId,exp,price_gold,purchase_price,auction_price,price_diamond,hp_basic,atk_basic,def_basic,spd_basic,acc_basic,dodge_basic,cri_basic,tough_basic,piercing_dmg,burn_dmg,ment_dmg,electricity_dmg,radiation_dmg,piercing_res,burn_res,ment_res,electricity_res,radiation_res,artisan_exp,discount_energy,double_energy,recommend_energy,probability_make,improve_quality_diamond,talk_success_energy,talk_failure_energy,fixGem
12133,无暇盛宴礼服,3,6,10012133,12130,212130,18600,57600,28800,57600,2,1499,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,138,306,60,125,302,2,1,42
12134,史诗盛宴礼服,4,6,10012134,12130,212130,18600,86400,43200,86400,2,2181,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,138,306,60,18,605,2,1,64
12135,传奇盛宴礼服,5,6,10012135,12130,212130,18600,144000,72000,144000,2,3271,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,138,306,60,4,756,2,1,106
12121,军队指挥官的外套,1,6,10012121,12120,212120,35000,37500,18750,37500,2,564,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,140,315,65,9053,130,2,1,19
12122,优秀军队指挥官的外套,2,6,10012122,12120,212120,35000,48750,24375,48750,2,1057,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,140,315,65,800,139,2,1,24
12123,无暇军队指挥官的外套,3,6,10012123,12120,212120,35000,75000,37500,75000,2,1551,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,140,315,65,125,278,2,1,39
12124,史诗军队指挥官的外套,4,6,10012124,12120,212120,35000,112500,56250,112500,2,2256,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,140,315,65,18,556,2,1,58
12125,传奇军队指挥官的外套,5,6,10012125,12120,212120,35000,187500,93750,187500,2,3384,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,140,315,65,4,695,2,1,97
12151,金伯利夹克衫,1,8,10012151,12150,212150,46150,247000,123500,247000,2,866,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,403,891,176,9053,241,2,1,36
12152,优秀金伯利夹克衫,2,8,10012152,12150,212150,46150,321100,160550,321100,2,1624,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,403,891,176,800,257,2,1,46
12153,无暇金伯利夹克衫,3,8,10012153,12150,212150,46150,494000,247000,494000,2,2382,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,403,891,176,125,515,2,1,72
12154,史诗金伯利夹克衫,4,8,10012154,12150,212150,46150,741000,370500,741000,2,3465,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,403,891,176,18,1030,2,1,108
12155,传奇金伯利夹克衫,5,8,10012155,12150,212150,46150,1235000,617500,1235000,2,5197,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,403,891,176,4,1287,2,1,181
13011,木桶头盔,1,1,10013011,13010,213010,170,140,70,140,2,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,8750,9,2,1,10
13012,优秀木桶头盔,2,1,10013012,13010,213010,170,182,91,182,2,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,900,10,2,1,10
13013,无暇木桶头盔,3,1,10013013,13010,213010,170,280,140,280,2,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,300,20,2,1,10
13014,史诗木桶头盔,4,1,10013014,13010,213010,170,420,210,420,2,0,0,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,40,40,2,1,10
13015,传奇木桶头盔,5,1,10013015,13010,213010,170,700,350,700,2,0,0,36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,10,50,2,1,10
13021,战争勇者头盔,1,2,10013021,13020,213020,905,350,175,350,2,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,22,5,8862,26,2,1,10
13022,优秀战争勇者头盔,2,2,10013022,13020,213020,905,455,228,455,2,0,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,22,5,850,28,2,1,10
13023,无暇战争勇者头盔,3,2,10013023,13020,213020,905,700,350,700,2,0,0,27,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,22,5,250,56,2,1,10
13024,史诗战争勇者头盔,4,2,10013024,13020,213020,905,1050,525,1050,2,0,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,22,5,30,112,2,1,12
13025,传奇战争勇者头盔,5,2,10013025,13020,213020,905,1750,875,1750,2,0,0,60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,22,5,8,140,2,1,20
13031,城市守卫头盔,1,3,10013031,13030,213030,2800,1250,625,1250,2,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,60,10,9053,46,2,1,10
13032,优秀城市守卫头盔,2,3,10013032,13030,213030,2800,1625,813,1625,2,0,0,28,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,60,10,800,50,2,1,10
13033,无暇城市守卫头盔,3,3,10013033,13030,213030,2800,2500,1250,2500,2,0,0,41,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,60,10,125,100,2,1,14
13034,史诗城市守卫头盔,4,3,10013034,13030,213030,2800,3750,1875,3750,2,0,0,60,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,60,10,18,200,2,1,21
13035,传奇城市守卫头盔,5,3,10013035,13030,213030,2800,6250,3125,6250,2,0,0,91,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,60,10,4,250,2,1,35
13041,防爆面罩,1,4,10013041,13040,213040,4750,3200,1600,3200,2,0,0,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,95,20,9053,62,2,1,10
13042,优秀防爆面罩,2,4,10013042,13040,213040,4750,4160,2080,4160,2,0,0,40,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,95,20,800,67,2,1,12
13043,无暇防爆面罩,3,4,10013043,13040,213040,4750,6400,3200,6400,2,0,0,59,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,95,20,125,134,2,1,19
13044,史诗防爆面罩,4,4,10013044,13040,213040,4750,9600,4800,9600,2,0,0,86,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,95,20,18,268,2,1,28
13045,传奇防爆面罩,5,4,10013045,13040,213040,4750,16000,8000,16000,2,0,0,129,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,95,20,4,335,2,1,47
13051,强袭头盔,1,5,10013051,13050,213050,10500,9450,4725,9450,2,0,0,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,160,30,9053,99,2,1,15
13052,优秀强袭头盔,2,5,10013052,13050,213050,10500,12285,6143,12285,2,0,0,54,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,160,30,800,106,2,1,19
13053,无暇强袭头盔,3,5,10013053,13050,213050,10500,18900,9450,18900,2,0,0,80,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,160,30,125,212,2,1,30
13054,史诗强袭头盔,4,5,10013054,13050,213050,10500,28350,14175,28350,2,0,0,116,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,160,30,18,424,2,1,45
13055,传奇强袭头盔,5,5,10013055,13050,213050,10500,47250,23625,47250,2,0,0,175,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,160,30,4,530,2,1,74
13071,防爆头盔,1,6,10013071,13070,213070,18500,26000,13000,26000,2,0,0,37,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,265,55,9053,135,2,1,20
13072,优秀防爆头盔,2,6,10013072,13070,213070,18500,33800,16900,33800,2,0,0,70,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,265,55,800,144,2,1,25
13073,无暇防爆头盔,3,6,10013073,13070,213070,18500,52000,26000,52000,2,0,0,103,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,265,55,125,288,2,1,40
13074,史诗防爆头盔,4,6,10013074,13070,213070,18500,78000,39000,78000,2,0,0,150,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,265,55,18,576,2,1,60
13075,传奇防爆头盔,5,6,10013075,13070,213070,18500,130000,65000,130000,2,0,0,225,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,265,55,4,720,2,1,101
13081,最终武士头盔,1,7,10013081,13080,213080,29500,86000,43000,86000,2,0,0,46,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,210,465,95,9053,176,2,1,26
13082,优秀最终武士头盔,2,7,10013082,13080,213080,29500,111800,55900,111800,2,0,0,87,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,210,465,95,800,188,2,1,33
13083,无暇最终武士头盔,3,7,10013083,13080,213080,29500,172000,86000,172000,2,0,0,128,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,210,465,95,125,376,2,1,53
13084,史诗最终武士头盔,4,7,10013084,13080,213080,29500,258000,129000,258000,2,0,0,187,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,,210,465,95,18,752,2,1,79
13085,传奇最终武士头盔,5,7,10013085,13080,213080,29500,430000,215000,430000,2,0,0,280,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,210,465,95,4,940,2,1,132
13091,遗迹骑士头盔,1,8,10013091,13090,213090,39500,185000,92500,185000,2,0,0,57,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,9053,213,2,1,32
13092,优秀遗迹骑士头盔,2,8,10013092,13090,213090,39500,240500,120250,240500,2,0,0,107,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,800,228,2,1,40
13093,无暇遗迹骑士头盔,3,8,10013093,13090,213090,39500,370000,185000,370000,2,0,0,157,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,125,456,2,1,64
13094,史诗遗迹骑士头盔,4,8,10013094,13090,213090,39500,555000,277500,555000,2,0,0,228,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,18,912,2,1,96
13095,传奇遗迹骑士头盔,5,8,10013095,13090,213090,39500,925000,462500,925000,2,0,0,343,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,4,1140,2,1,160
13111,帝国头盔头盔,1,9,10013111,13110,213110,50500,325000,162500,325000,2,0,0,71,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,885,175,9053,247,2,1,37
13112,优秀帝国头盔头盔,2,9,10013112,13110,213110,50500,422500,211250,422500,2,0,0,133,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,885,175,800,264,2,1,46
13113,无暇帝国头盔头盔,3,9,10013113,13110,213110,50500,650000,325000,650000,2,0,0,199,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,885,175,125,528,2,1,74
13114,史诗帝国头盔头盔,4,9,10013114,13110,213110,50500,975000,487500,975000,2,0,0,284,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,885,175,18,1056,2,1,111
13115,传奇帝国头盔头盔,5,9,10013115,13110,213110,50500,1625000,812500,1625000,2,0,0,426,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,885,175,4,1320,2,1,185
13121,末世黎明动力头盔,1,10,10013121,13120,,63500,600000,300000,600000,2,0,0,89,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,1780,355,9053,281,2,1,42
13122,优秀末世黎明动力头盔,2,10,10013122,13120,,63500,780000,390000,780000,2,0,0,167,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,1780,355,800,300,2,1,53
13123,无暇末世黎明动力头盔,3,10,10013123,13120,,63500,1200000,600000,1200000,2,0,0,249,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,1780,355,125,600,2,1,84
13124,史诗末世黎明动力头盔,4,10,10013124,13120,,63500,1800000,900000,1800000,2,0,0,356,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,1780,355,18,1200,2,1,126
13125,传奇末世黎明动力头盔,5,10,10013125,13120,,63500,3000000,1500000,3000000,2,0,0,534,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,1780,355,4,1500,2,1,210
13141,南瓜头盔,1,4,10013141,13140,213140,5700,3840,1920,3840,2,0,0,28,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,54,114,24,9053,74,2,1,12
13142,优秀南瓜头盔,2,4,10013142,13140,213140,5700,4992,2496,4992,2,0,0,54,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,54,114,24,800,80,2,1,14
13143,无暇南瓜头盔,3,4,10013143,13140,213140,5700,7680,3840,7680,2,0,0,80,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,54,114,24,125,161,2,1,23
13144,史诗南瓜头盔,4,4,10013144,13140,213140,5700,11520,5760,11520,2,0,0,116,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,54,114,24,18,322,2,1,34
13145,传奇南瓜头盔,5,4,10013145,13140,213140,5700,19200,9600,19200,2,0,0,174,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,54,114,24,4,402,2,1,56
13061,橄榄球选手头盔,1,5,10013061,13060,213060,25000,13500,6750,13500,2,0,0,43,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,85,190,40,9053,109,2,1,16
13062,优秀橄榄球选手头盔,2,5,10013062,13060,213060,25000,17550,8775,17550,2,0,0,81,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,85,190,40,800,117,2,1,20
13063,无暇橄榄球选手头盔,3,5,10013063,13060,213060,25000,27000,13500,27000,2,0,0,120,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,85,190,40,125,234,2,1,33
13064,史诗橄榄球选手头盔,4,5,10013064,13060,213060,25000,40500,20250,40500,2,0,0,174,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,85,190,40,18,468,2,1,49
13065,传奇橄榄球选手头盔,5,5,10013065,13060,213060,25000,67500,33750,67500,2,0,0,262,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,85,190,40,4,585,2,1,82
13151,重型南瓜盔,1,7,10013151,13150,213150,35400,103200,51600,103200,2,0,0,69,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,252,558,114,9053,211,2,1,31
13152,优秀重型南瓜盔,2,7,10013152,13150,213150,35400,134160,67080,134160,2,0,0,131,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,,252,558,114,800,226,2,1,40
13153,无暇重型南瓜盔,3,7,10013153,13150,213150,35400,206400,103200,206400,2,0,0,192,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,,252,558,114,125,451,2,1,64
13154,史诗重型南瓜盔,4,7,10013154,13150,213150,35400,309600,154800,309600,2,0,0,281,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,,252,558,114,18,902,2,1,95
13155,传奇重型南瓜盔,5,7,10013155,13150,213150,35400,516000,258000,516000,2,0,0,420,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,,252,558,114,4,1128,2,1,158
13101,K6-3头盔,1,8,10013101,13100,213100,70000,200000,100000,200000,2,0,0,85,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,315,700,140,9053,235,2,1,35
13102,优秀K6-3头盔,2,8,10013102,13100,213100,70000,260000,130000,260000,2,0,0,160,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,,315,700,140,800,251,2,1,44
13103,无暇K6-3头盔,3,8,10013103,13100,213100,70000,400000,200000,400000,2,0,0,235,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,315,700,140,125,502,2,1,70
13104,史诗K6-3头盔,4,8,10013104,13100,213100,70000,600000,300000,600000,2,0,0,342,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,315,700,140,18,1004,2,1,105
13105,传奇K6-3头盔,5,8,10013105,13100,213100,70000,1000000,500000,1000000,2,0,0,514,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,,315,700,140,4,1255,2,1,176
13131,玩家一号头盔,1,6,10013131,13130,213130,24050,33800,16900,33800,2,0,0,48,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,156,345,72,9053,162,2,1,24
13132,优秀玩家一号头盔,2,6,10013132,13130,213130,24050,43940,21970,43940,2,0,0,91,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,156,345,72,800,173,2,1,30
13133,无暇玩家一号头盔,3,6,10013133,13130,213130,24050,67600,33800,67600,2,0,0,134,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,156,345,72,125,346,2,1,48
13134,史诗玩家一号头盔,4,6,10013134,13130,213130,24050,101400,50700,101400,2,0,0,195,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,156,345,72,18,692,2,1,73
13135,传奇玩家一号头盔,5,6,10013135,13130,213130,24050,169000,84500,169000,2,0,0,293,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,156,345,72,4,865,2,1,121
13171,金伯利动力头盔,1,8,10013171,13170,213170,51350,215000,107500,215000,2,0,0,91,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,397,878,176,9053,277,2,1,42
13172,优秀金伯利动力头盔,2,8,10013172,13170,213170,51350,279500,139750,279500,2,0,0,171,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,397,878,176,800,296,2,1,52
13173,无暇金伯利动力头盔,3,8,10013173,13170,213170,51350,430000,215000,430000,2,0,0,251,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,397,878,176,125,593,2,1,83
13174,史诗金伯利动力头盔,4,8,10013174,13170,213170,51350,645000,322500,645000,2,0,0,365,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,,397,878,176,18,1186,2,1,125
13175,传奇金伯利动力头盔,5,8,10013175,13170,213170,51350,1075000,537500,1075000,2,0,0,549,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,,397,878,176,4,1482,2,1,208
14011,棒球帽,1,1,10014011,14010,214010,175,160,80,160,2,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,8750,9,2,1,10
14012,优秀棒球帽,2,1,10014012,14010,214010,175,208,104,208,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,900,10,2,1,10
14013,无暇棒球帽,3,1,10014013,14010,214010,175,320,160,320,2,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,300,20,2,1,10
14014,史诗棒球帽,4,1,10014014,14010,214010,175,480,240,480,2,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,40,40,2,1,10
14015,传奇棒球帽,5,1,10014015,14010,214010,175,800,400,800,2,0,0,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,5,10,50,2,1,10
14031,战略通讯器,1,2,10014031,14030,214030,495,360,180,360,2,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,18,5,8862,17,2,1,10
14032,优秀战略通讯器,2,2,10014032,14030,214030,495,468,234,468,2,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,18,5,850,19,2,1,10
14033,无暇战略通讯器,3,2,10014033,14030,214030,495,720,360,720,2,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,18,5,250,38,2,1,10
14034,史诗战略通讯器,4,2,10014034,14030,214030,495,1080,540,1080,2,0,0,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,18,5,30,76,2,1,10
14035,传奇战略通讯器,5,2,10014035,14030,214030,495,1800,900,1800,2,0,0,36,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,18,5,8,95,2,1,13
14041,消防面具,1,3,10014041,14040,214040,1900,855,428,855,2,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,50,10,9053,35,2,1,10
14042,优秀消防面具,2,3,10014042,14040,214040,1900,1112,556,1112,2,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,50,10,800,38,2,1,10
14043,无暇消防面具,3,3,10014043,14040,214040,1900,1710,855,1710,2,0,0,25,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,50,10,125,76,2,1,11
14044,史诗消防面具,4,3,10014044,14040,214040,1900,2565,1283,2565,2,0,0,36,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,50,10,18,152,2,1,16
14045,传奇消防面具,5,3,10014045,14040,214040,1900,4275,2138,4275,2,0,0,55,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,50,10,4,190,2,1,27
14051,荒野行者帽,1,4,10014051,14050,214050,3450,2250,1125,2250,2,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,80,15,9053,49,2,1,10
14052,优秀荒野行者帽,2,4,10014052,14050,214050,3450,2925,1463,2925,2,0,0,24,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,80,15,800,53,2,1,10
14053,无暇荒野行者帽,3,4,10014053,14050,214050,3450,4500,2250,4500,2,0,0,35,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,80,15,125,106,2,1,15
14054,史诗荒野行者帽,4,4,10014054,14050,214050,3450,6750,3375,6750,2,0,0,51,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,80,15,18,212,2,1,22
14055,传奇荒野行者帽,5,4,10014055,14050,214050,3450,11250,5625,11250,2,0,0,76,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,80,15,4,265,2,1,37
14061,拦路者外面具,1,5,10014061,14060,214060,8150,7400,3700,7400,2,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,145,30,9053,80,2,1,12
14062,优秀拦路者外面具,2,5,10014062,14060,214060,8150,9620,4810,9620,2,0,0,32,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,145,30,800,86,2,1,15
14063,无暇拦路者外面具,3,5,10014063,14060,214060,8150,14800,7400,14800,2,0,0,47,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,145,30,125,172,2,1,24
14064,史诗拦路者外面具,4,5,10014064,14060,214060,8150,22200,11100,22200,2,0,0,68,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,145,30,18,344,2,1,36
14065,传奇拦路者外面具,5,5,10014065,14060,214060,8150,37000,18500,37000,2,0,0,103,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,145,30,4,430,2,1,60
14071,朋克面罩,1,6,10014071,14070,214070,15000,24000,12000,24000,2,0,0,22,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,115,255,50,9053,113,2,1,17
14072,优秀朋克面罩,2,6,10014072,14070,214070,15000,31200,15600,31200,2,0,0,42,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,115,255,50,800,121,2,1,21
14073,无暇朋克面罩,3,6,10014073,14070,214070,15000,48000,24000,48000,2,0,0,61,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,115,255,50,125,242,2,1,34
14074,史诗朋克面罩,4,6,10014074,14070,214070,15000,72000,36000,72000,2,0,0,89,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,115,255,50,18,484,2,1,51
14075,传奇朋克面罩,5,6,10014075,14070,214070,15000,120000,60000,120000,2,0,0,134,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,115,255,50,4,605,2,1,85
14081,科技先锋,1,7,10014081,14080,214080,24500,65000,32500,65000,2,0,0,28,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,185,410,80,9053,179,2,1,27
14082,优秀科技先锋,2,7,10014082,14080,214080,24500,84500,42250,84500,2,0,0,52,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,185,410,80,800,191,2,1,33
14083,无暇科技先锋,3,7,10014083,14080,214080,24500,130000,65000,130000,2,0,0,77,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,185,410,80,125,382,2,1,53
14084,史诗科技先锋,4,7,10014084,14080,214080,24500,195000,97500,195000,2,0,0,112,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,,185,410,80,18,764,2,1,80
14085,传奇科技先锋,5,7,10014085,14080,214080,24500,325000,162500,325000,2,0,0,168,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,185,410,80,4,955,2,1,134
14101,武装通讯器,1,8,10014101,14100,214100,36000,185000,92500,185000,2,0,0,34,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,9053,191,2,1,29
14102,优秀武装通讯器,2,8,10014102,14100,214100,36000,240500,120250,240500,2,0,0,64,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,800,204,2,1,36
14103,无暇武装通讯器,3,8,10014103,14100,214100,36000,370000,185000,370000,2,0,0,94,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,125,408,2,1,57
14104,史诗武装通讯器,4,8,10014104,14100,214100,36000,555000,277500,555000,2,0,0,137,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,18,816,2,1,86
14105,传奇武装通讯器,5,8,10014105,14100,214100,36000,925000,462500,925000,2,0,0,206,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,675,135,4,1020,2,1,143
14111,终结战场,1,9,10014111,14110,214110,50500,320000,160000,320000,2,0,0,41,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,395,880,175,9053,230,2,1,34
14112,优秀终结战场,2,9,10014112,14110,214110,50500,416000,208000,416000,2,0,0,77,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,395,880,175,800,246,2,1,43
14113,无暇终结战场,3,9,10014113,14110,214110,50500,640000,320000,640000,2,0,0,113,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,395,880,175,125,492,2,1,69
14114,史诗终结战场,4,9,10014114,14110,214110,50500,960000,480000,960000,2,0,0,164,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,395,880,175,18,984,2,1,103
14115,传奇终结战场,5,9,10014115,14110,214110,50500,1600000,800000,1600000,2,0,0,247,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,395,880,175,4,1230,2,1,172
14131,灵魂收集者的面具,1,10,10014131,14130,,58500,605000,302500,605000,2,0,0,50,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,805,1790,360,9053,253,2,1,38
14132,优秀灵魂收集者的面具,2,10,10014132,14130,,58500,786500,393250,786500,2,0,0,94,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,,805,1790,360,800,270,2,1,47
14133,无暇灵魂收集者的面具,3,10,10014133,14130,,58500,1210000,605000,1210000,2,0,0,140,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,,805,1790,360,125,540,2,1,76
14134,史诗灵魂收集者的面具,4,10,10014134,14130,,58500,1815000,907500,1815000,2,0,0,200,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,,805,1790,360,18,1080,2,1,113
14135,传奇灵魂收集者的面具,5,10,10014135,14130,,58500,3025000,1512500,3025000,2,0,0,300,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,,805,1790,360,4,1350,2,1,189
14021,御寒棉帽,1,1,10014021,14020,214020,990,270,135,270,2,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,30,5,8750,10,2,1,10
14022,优秀御寒棉帽,2,1,10014022,14020,214020,990,351,176,351,2,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,30,5,900,11,2,1,10
