id,monster_name,action_id,equip_type,monster_lv,monster_type,monster_ethnicity,monster_story,monster_atlas,monster_icon,monster_model,hp_basic,atk_basic,def_basic,spd_basic,acc_basic,dodge_basic,cri_basic,tough_basic,piercing_dmg,burn_dmg,ment_dmg,electricity_dmg,radiation_dmg,piercing_res,burn_res,ment_res,electricity_res,radiation_res,id_skill1,id_skill2,id_skill3,opening_dialog_id,skill_dialog_id,fail_dialog_id,if_close_combat
2132,核能武士,50100,2,33,2,1,,portrait_atlas,renxingguai_henengwushi,2100,47756,3377,308,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
2133,核能武士,50100,2,34,2,1,,portrait_atlas,renxingguai_henengwushi,2100,51416,3612,332,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
2134,核能武士,50100,2,35,2,1,,portrait_atlas,renxingguai_henengwushi,2100,59925,4172,388,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
2200,嗜血者,60001,10,1,1,2,,portrait_atlas,,2200,99,51,2,5,10,4,5,5,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2201,嗜血者,60001,10,2,1,2,,portrait_atlas,,2200,132,57,3,5,10,4,10,10,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2202,嗜血者,60001,10,3,1,2,,portrait_atlas,,2200,168,64,3,5,20,7,15,15,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2203,嗜血者,60001,10,4,1,2,,portrait_atlas,,2200,210,72,4,5,20,7,20,20,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2204,嗜血者,60001,10,5,1,2,,portrait_atlas,,2200,361,103,6,5,30,10,25,25,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2205,嗜血者,60001,10,6,1,2,,portrait_atlas,,2200,431,117,7,5,30,10,30,30,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2206,嗜血者,60001,10,7,1,2,,portrait_atlas,,2200,507,131,8,5,30,10,35,35,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2207,嗜血者,60001,10,8,1,2,,portrait_atlas,,2200,597,147,10,5,40,13,40,40,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2208,嗜血者,60001,10,9,1,2,,portrait_atlas,,2200,691,165,11,5,40,13,45,45,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2209,嗜血者,60001,10,10,1,2,,portrait_atlas,,2200,1230,217,17,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2210,嗜血者,60001,10,11,1,2,,portrait_atlas,,2200,1411,243,19,5,50,16,55,55,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2211,嗜血者,60001,10,12,1,2,,portrait_atlas,,2200,1597,269,21,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2212,嗜血者,60001,10,13,1,2,,portrait_atlas,,2200,1806,299,24,5,60,19,65,65,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2213,嗜血者,60001,10,14,1,2,,portrait_atlas,,2200,2036,331,26,5,60,19,70,70,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2214,嗜血者,60001,10,15,1,2,,portrait_atlas,,2200,2660,420,35,5,70,22,75,75,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2215,嗜血者,60001,10,16,1,2,,portrait_atlas,,2200,2968,461,39,5,70,22,80,80,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2216,嗜血者,60001,10,17,1,2,,portrait_atlas,,2200,3288,505,44,5,80,25,85,85,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2217,嗜血者,60001,10,18,1,2,,portrait_atlas,,2200,3650,554,48,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2218,嗜血者,60001,10,19,1,2,,portrait_atlas,,2200,4034,606,53,5,80,25,95,95,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2219,嗜血者,60001,10,20,1,2,,portrait_atlas,,2200,6738,805,72,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2220,嗜血者,60001,10,21,1,2,,portrait_atlas,,2200,7407,876,79,5,100,31,105,105,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2221,嗜血者,60001,10,22,1,2,,portrait_atlas,,2200,8107,950,87,5,100,31,110,110,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2222,嗜血者,60001,10,23,1,2,,portrait_atlas,,2200,8878,1031,95,5,110,34,115,115,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2223,嗜血者,60001,10,24,1,2,,portrait_atlas,,2200,9697,1117,104,5,110,34,120,120,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2224,嗜血者,60001,10,25,1,2,,portrait_atlas,,2200,11765,1339,126,5,120,37,125,125,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2225,嗜血者,60001,10,26,1,2,,portrait_atlas,,2200,12791,1443,136,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2226,嗜血者,60001,10,27,1,2,,portrait_atlas,,2200,13891,1556,148,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2227,嗜血者,60001,10,28,1,2,,portrait_atlas,,2200,9047,1007,97,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2228,嗜血者,60001,10,29,1,2,,portrait_atlas,,2200,16327,1801,174,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2229,嗜血者,60001,10,30,1,2,,portrait_atlas,,2200,25397,2294,224,5,150,46,150,150,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2230,嗜血者,60001,10,31,1,2,,portrait_atlas,,2200,14251,1278,125,5,160,49,155,155,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2231,嗜血者,60001,10,32,1,2,,portrait_atlas,,2200,29559,2631,261,5,160,49,160,160,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2232,嗜血者,60001,10,33,1,2,,portrait_atlas,,2200,31838,2814,281,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2233,嗜血者,60001,10,34,1,2,,portrait_atlas,,2200,34278,3010,302,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2234,嗜血者,60001,10,35,1,2,,portrait_atlas,,2200,39950,3477,353,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
2300,狂暴丧尸,60001,10,1,1,2,,portrait_atlas,,2300,123,56,2,5,10,4,5,5,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2301,狂暴丧尸,60001,10,2,1,2,,portrait_atlas,,2300,165,62,3,5,10,4,10,10,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2302,狂暴丧尸,60001,10,3,1,2,,portrait_atlas,,2300,210,70,3,5,20,7,15,15,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2303,狂暴丧尸,60001,10,4,1,2,,portrait_atlas,,2300,262,79,4,5,20,7,20,20,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2304,狂暴丧尸,60001,10,5,1,2,,portrait_atlas,,2300,450,113,6,5,30,10,25,25,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2305,狂暴丧尸,60001,10,6,1,2,,portrait_atlas,,2300,538,128,7,5,30,10,30,30,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2306,狂暴丧尸,60001,10,7,1,2,,portrait_atlas,,2300,633,144,8,5,30,10,35,35,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2307,狂暴丧尸,60001,10,8,1,2,,portrait_atlas,,2300,746,161,10,5,40,13,40,40,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2308,狂暴丧尸,60001,10,9,1,2,,portrait_atlas,,2300,864,181,11,5,40,13,45,45,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2309,狂暴丧尸,60001,10,10,1,2,,portrait_atlas,,2300,1539,238,17,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2310,狂暴丧尸,60001,10,11,1,2,,portrait_atlas,,2300,1765,267,19,5,50,16,55,55,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2311,狂暴丧尸,60001,10,12,1,2,,portrait_atlas,,2300,1996,296,22,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2312,狂暴丧尸,60001,10,13,1,2,,portrait_atlas,,2300,2257,328,25,5,60,19,65,65,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2313,狂暴丧尸,60001,10,14,1,2,,portrait_atlas,,2300,2544,364,28,5,60,19,70,70,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2314,狂暴丧尸,60001,10,15,1,2,,portrait_atlas,,2300,3326,462,36,5,70,22,75,75,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2315,狂暴丧尸,60001,10,16,1,2,,portrait_atlas,,2300,3710,506,40,5,70,22,80,80,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2316,狂暴丧尸,60001,10,17,1,2,,portrait_atlas,,2300,4110,555,46,5,80,25,85,85,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2317,狂暴丧尸,60001,10,18,1,2,,portrait_atlas,,2300,4563,609,50,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2318,狂暴丧尸,60001,10,19,1,2,,portrait_atlas,,2300,5043,666,55,5,80,25,95,95,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2319,狂暴丧尸,60001,10,20,1,2,,portrait_atlas,,2300,8425,885,75,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2320,狂暴丧尸,60001,10,21,1,2,,portrait_atlas,,2300,9260,963,82,5,100,31,105,105,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2321,狂暴丧尸,60001,10,22,1,2,,portrait_atlas,,2300,10132,1044,90,5,100,31,110,110,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2322,狂暴丧尸,60001,10,23,1,2,,portrait_atlas,,2300,11097,1134,99,5,110,34,115,115,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2323,狂暴丧尸,60001,10,24,1,2,,portrait_atlas,,2300,12121,1229,109,5,110,34,120,120,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2324,狂暴丧尸,60001,10,25,1,2,,portrait_atlas,,2300,14706,1472,132,5,120,37,125,125,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2325,狂暴丧尸,60001,10,26,1,2,,portrait_atlas,,2300,15987,1587,142,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2326,狂暴丧尸,60001,10,27,1,2,,portrait_atlas,,2300,17365,1712,155,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2327,狂暴丧尸,60001,10,28,1,2,,portrait_atlas,,2300,11308,1106,101,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2328,狂暴丧尸,60001,10,29,1,2,,portrait_atlas,,2300,20408,1981,182,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2329,狂暴丧尸,60001,10,30,1,2,,portrait_atlas,,2300,31747,2523,234,5,150,46,150,150,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2330,狂暴丧尸,60001,10,31,1,2,,portrait_atlas,,2300,17814,1405,131,5,160,49,155,155,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2331,狂暴丧尸,60001,10,32,1,2,,portrait_atlas,,2300,36947,2894,274,5,160,49,160,160,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2332,狂暴丧尸,60001,10,33,1,2,,portrait_atlas,,2300,39795,3095,294,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2333,狂暴丧尸,60001,10,34,1,2,,portrait_atlas,,2300,42849,3311,317,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2334,狂暴丧尸,60001,10,35,1,2,,portrait_atlas,,2300,49935,3824,370,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
2400,冷血屠夫,60000,9,1,2,3,,portrait_atlas,boss_wushentufu,2400,148,61,2,5,10,4,5,5,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2401,冷血屠夫,60000,9,2,2,3,,portrait_atlas,boss_wushentufu,2400,198,68,3,5,10,4,10,10,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2402,冷血屠夫,60000,9,3,2,3,,portrait_atlas,boss_wushentufu,2400,252,76,3,5,20,7,15,15,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2403,冷血屠夫,60000,9,4,2,3,,portrait_atlas,boss_wushentufu,2400,315,86,4,5,20,7,20,20,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2404,冷血屠夫,60000,9,5,2,3,,portrait_atlas,boss_wushentufu,2400,541,124,6,5,30,10,25,25,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2405,冷血屠夫,60000,9,6,2,3,,portrait_atlas,boss_wushentufu,2400,645,140,7,5,30,10,30,30,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2406,冷血屠夫,60000,9,7,2,3,,portrait_atlas,boss_wushentufu,2400,761,157,8,5,30,10,35,35,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2407,冷血屠夫,60000,9,8,2,3,,portrait_atlas,boss_wushentufu,2400,894,177,11,5,40,13,40,40,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2408,冷血屠夫,60000,9,9,2,3,,portrait_atlas,boss_wushentufu,2400,1037,197,12,5,40,13,45,45,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2409,冷血屠夫,60000,9,10,2,3,,portrait_atlas,boss_wushentufu,2400,1846,260,18,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2410,冷血屠夫,60000,9,11,2,3,,portrait_atlas,boss_wushentufu,2400,2118,291,20,5,50,16,55,55,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2411,冷血屠夫,60000,9,12,2,3,,portrait_atlas,boss_wushentufu,2400,2396,323,23,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2412,冷血屠夫,60000,9,13,2,3,,portrait_atlas,boss_wushentufu,2400,2710,358,26,5,60,19,65,65,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2413,冷血屠夫,60000,9,14,2,3,,portrait_atlas,boss_wushentufu,2400,3054,397,29,5,60,19,70,70,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2414,冷血屠夫,60000,9,15,2,3,,portrait_atlas,boss_wushentufu,2400,3991,504,38,5,70,22,75,75,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2415,冷血屠夫,60000,9,16,2,3,,portrait_atlas,boss_wushentufu,2400,4452,553,43,5,70,22,80,80,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2416,冷血屠夫,60000,9,17,2,3,,portrait_atlas,boss_wushentufu,2400,4934,606,48,5,80,25,85,85,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2417,冷血屠夫,60000,9,18,2,3,,portrait_atlas,boss_wushentufu,2400,5475,665,52,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2418,冷血屠夫,60000,9,19,2,3,,portrait_atlas,boss_wushentufu,2400,6050,726,59,5,80,25,95,95,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2419,冷血屠夫,60000,9,20,2,3,,portrait_atlas,boss_wushentufu,2400,10108,965,79,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2420,冷血屠夫,60000,9,21,2,3,,portrait_atlas,boss_wushentufu,2400,11112,1051,86,5,100,31,105,105,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2421,冷血屠夫,60000,9,22,2,3,,portrait_atlas,boss_wushentufu,2400,12160,1139,95,5,100,31,110,110,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2422,冷血屠夫,60000,9,23,2,3,,portrait_atlas,boss_wushentufu,2400,13318,1237,104,5,110,34,115,115,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2423,冷血屠夫,60000,9,24,2,3,,portrait_atlas,boss_wushentufu,2400,14546,1340,114,5,110,34,120,120,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2424,冷血屠夫,60000,9,25,2,3,,portrait_atlas,boss_wushentufu,2400,17647,1606,138,5,120,37,125,125,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2425,冷血屠夫,60000,9,26,2,3,,portrait_atlas,boss_wushentufu,2400,19185,1732,149,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2426,冷血屠夫,60000,9,27,2,3,,portrait_atlas,boss_wushentufu,2400,20838,1867,162,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2427,冷血屠夫,60000,9,28,2,3,,portrait_atlas,boss_wushentufu,2400,22616,2011,176,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2428,冷血屠夫,60000,9,29,2,3,,portrait_atlas,boss_wushentufu,2400,24493,2161,192,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2429,冷血屠夫,60000,9,30,2,3,,portrait_atlas,boss_wushentufu,2400,38097,2752,245,5,150,46,150,150,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2430,冷血屠夫,60000,9,31,2,3,,portrait_atlas,boss_wushentufu,2400,21377,1532,138,5,160,49,155,155,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2431,冷血屠夫,60000,9,32,2,3,,portrait_atlas,boss_wushentufu,2400,44338,3157,286,5,160,49,160,160,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2432,冷血屠夫,60000,9,33,2,3,,portrait_atlas,boss_wushentufu,2400,47756,3377,308,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2433,冷血屠夫,60000,9,34,2,3,,portrait_atlas,boss_wushentufu,2400,51416,3612,332,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2434,冷血屠夫,60000,9,35,2,3,,portrait_atlas,boss_wushentufu,2400,59925,4172,388,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2500,狂热研究员,50300,4,36,1,1,,portrait_atlas,,2500,22018,1900,216,5,190,58,180,180,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2501,狂热研究员,50300,4,37,1,1,,portrait_atlas,,2500,30715,2632,453,5,200,61,185,185,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2502,狂热研究员,50300,4,38,1,1,,portrait_atlas,,2500,29486,2509,257,5,210,64,190,190,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2503,狂热研究员,50300,4,39,1,1,,portrait_atlas,,2500,35182,2970,346,5,220,67,195,195,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2504,狂热研究员,50300,4,40,1,1,,portrait_atlas,,2500,53148,3697,384,5,230,70,200,200,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2505,狂热研究员,50300,4,41,1,1,,portrait_atlas,,2500,59691,4122,430,5,240,73,205,205,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2506,狂热研究员,50300,4,42,1,1,,portrait_atlas,,2500,78831,5406,969,5,250,76,210,210,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2507,狂热研究员,50300,4,43,1,1,,portrait_atlas,,2500,75121,5117,543,5,260,79,215,215,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2508,狂热研究员,50300,4,44,1,1,,portrait_atlas,,2500,99039,6704,1215,5,270,82,220,220,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2509,狂热研究员,50300,4,45,1,1,,portrait_atlas,,2500,119785,8039,1474,5,280,85,225,225,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2600,实验室督导,50400,5,36,1,1,,portrait_atlas,,2600,27520,2089,227,5,290,88,230,230,0,0,0,0,0,0,0,0,0,0,11005,230223,,,,,0
2601,实验室督导,50400,5,37,1,1,,portrait_atlas,,2600,38392,2894,476,5,300,91,235,235,0,0,0,0,0,0,0,0,0,0,11005,230223,,,,,0
2602,实验室督导,50400,5,38,1,1,,portrait_atlas,,2600,36856,2760,270,5,310,94,240,240,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2603,实验室督导,50400,5,39,1,1,,portrait_atlas,,2600,43976,3266,364,5,320,97,245,245,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2604,实验室督导,50400,5,40,1,1,,portrait_atlas,,2600,66433,4066,404,5,330,100,250,250,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2605,实验室督导,50400,5,41,1,1,,portrait_atlas,,2600,74611,4533,452,5,340,103,255,255,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2606,实验室督导,50400,5,42,1,1,,portrait_atlas,,2600,98536,5945,1019,5,350,106,260,260,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2607,实验室督导,50400,5,43,1,1,,portrait_atlas,,2600,93898,5627,571,5,360,109,265,265,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2608,实验室督导,50400,5,44,1,1,,portrait_atlas,,2600,123795,7373,1278,5,370,112,270,270,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2609,实验室督导,50400,5,45,1,1,,portrait_atlas,,2600,149726,8841,1550,5,380,115,275,275,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2700,霸王V型,60000,9,36,2,3,,portrait_atlas,boss_ailizhongquan,2700,40773,2813,440,5,390,118,280,280,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2701,霸王V型,60000,9,37,2,3,,portrait_atlas,boss_ailizhongquan,2700,46073,3158,498,5,400,121,285,285,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2702,霸王V型,60000,9,38,2,3,,portrait_atlas,boss_ailizhongquan,2700,52034,3542,564,5,410,124,290,290,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2703,霸王V型,60000,9,39,2,3,,portrait_atlas,boss_ailizhongquan,2700,52774,3564,380,5,420,127,295,295,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2704,霸王V型,60000,9,40,2,3,,portrait_atlas,boss_ailizhongquan,2700,93793,5218,844,5,430,130,300,300,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2705,霸王V型,60000,9,41,2,3,,portrait_atlas,boss_ailizhongquan,2700,89538,4946,473,5,440,133,305,305,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2706,霸王V型,60000,9,42,2,3,,portrait_atlas,boss_ailizhongquan,2700,118249,6487,1065,5,450,136,310,310,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2707,霸王V型,60000,9,43,2,3,,portrait_atlas,boss_ailizhongquan,2700,112684,6140,597,5,460,139,315,315,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2708,霸王V型,60000,9,44,2,3,,portrait_atlas,boss_ailizhongquan,2700,148562,8045,1335,5,470,142,320,320,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2709,霸王V型,60000,9,45,2,3,,portrait_atlas,boss_ailizhongquan,2700,179682,9647,1619,5,480,145,325,325,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
2800,邪恶杀手,50300,4,36,1,1,,portrait_atlas,,2800,29357,2561,300,5,342,104,324,324,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2801,邪恶杀手,50300,4,37,1,1,,portrait_atlas,,2800,55287,3685,1133,5,360,110,333,333,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2802,邪恶杀手,50300,4,38,1,1,,portrait_atlas,,2800,54947,3720,513,5,378,115,342,342,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2803,邪恶杀手,50300,4,39,1,1,,portrait_atlas,,2800,42218,3604,433,5,396,121,351,351,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2804,邪恶杀手,50300,4,40,1,1,,portrait_atlas,,2800,101294,5480,768,5,414,126,360,360,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2805,邪恶杀手,50300,4,41,1,1,,portrait_atlas,,2800,111236,6110,860,5,432,131,369,369,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2806,邪恶杀手,50300,4,42,1,1,,portrait_atlas,,2800,141896,7568,2423,5,450,137,378,378,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2807,邪恶杀手,50300,4,43,1,1,,portrait_atlas,,2800,143172,7585,1086,5,468,142,387,387,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2808,邪恶杀手,50300,4,44,1,1,,portrait_atlas,,2800,178270,9386,3038,5,486,148,396,396,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2809,邪恶杀手,50300,4,45,1,1,,portrait_atlas,,2800,215613,11255,3685,5,504,153,405,405,0,0,0,0,0,0,0,0,0,0,11004,,,,,,0
2900,特种军官,50400,5,36,1,1,,portrait_atlas,,2900,36694,2817,315,5,522,158,414,414,0,0,0,0,0,0,0,0,0,0,11005,230223,,,,,0
2901,特种军官,50400,5,37,1,1,,portrait_atlas,,2900,69106,4052,1190,5,540,164,423,423,0,0,0,0,0,0,0,0,0,0,11005,230223,,,,,0
2902,特种军官,50400,5,38,1,1,,portrait_atlas,,2900,68682,4091,539,5,558,169,432,432,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2903,特种军官,50400,5,39,1,1,,portrait_atlas,,2900,52771,3963,455,5,576,175,441,441,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2904,特种军官,50400,5,40,1,1,,portrait_atlas,,2900,126613,6026,807,5,594,180,450,450,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2905,特种军官,50400,5,41,1,1,,portrait_atlas,,2900,139040,6719,904,5,612,185,459,459,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2906,特种军官,50400,5,42,1,1,,portrait_atlas,,2900,177365,8323,2548,5,630,191,468,468,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2907,特种军官,50400,5,43,1,1,,portrait_atlas,,2900,178958,8341,1142,5,648,196,477,477,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2908,特种军官,50400,5,44,1,1,,portrait_atlas,,2900,222831,10322,3195,5,666,202,486,486,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
2909,特种军官,50400,5,45,1,1,,portrait_atlas,,2900,269507,12377,3875,5,684,207,495,495,0,0,0,0,0,0,0,0,0,0,11005,230223,300036,,,,0
3000,病毒傀儡,60000,9,36,2,3,,portrait_atlas,boss_bawang,3000,73391,3938,1100,5,702,212,504,504,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
3001,病毒傀儡,60000,9,37,2,3,,portrait_atlas,boss_bawang,3000,82931,4421,1245,5,720,218,513,513,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
