id,forbiden_words
1815,阿萊娜
1816,啊無卵
1817,埃裏克蘇特勤
1818,埃斯萬
1819,艾麗絲
1820,愛滋
1821,愛滋病
1822,垵
1823,暗黑法師
1824,嶴
1825,奧克拉
1826,奧拉德
1827,奧利弗
1828,奧魯奇
1829,奧倫
1830,奧特蘭
1831,㈧
1832,巴倫侍從
1833,巴倫坦
1834,白立樸
1835,白夢
1836,白皮書
1837,班禪
1838,寶石商人
1839,保釣
1840,鮑戈
1841,鮑彤
1842,鮑伊
1843,暴風亡靈
1844,暴亂
1845,暴熱的戰士
1846,暴躁的城塔野獸
1847,暴躁的警衛兵靈魂
1848,暴躁的馬杜克
1849,北大三角地論壇
1850,北韓
1851,北京當局
1852,北美自由論壇
1853,貝尤爾
1854,韝
1855,逼樣
1856,比樣
1857,蹕
1858,颮
1859,鑣
1860,婊子養的
1861,賓周
1862,冰後
1863,博訊
1864,不滅帝王
1865,不爽不要錢
1866,布萊爾
1867,布雷爾
1868,蔡崇國
1869,蔡啓芳
1870,黲
1871,操鶏
1872,操那嗎B
1873,操那嗎逼
1874,操那嗎比
1875,操你媽
1876,操你爺爺
1877,曹長青
1878,曹剛川
1879,草
1880,草你媽
1881,草擬媽
1882,册那娘餓比
1883,插那嗎B
1884,插那嗎逼
1885,插那嗎比
1886,插你媽
1887,插你爺爺
1888,覘
1889,蕆
1890,囅
1891,閶
1892,長官沙塔特
1893,常勁
1894,朝鮮
1895,車侖
1896,車侖女幹
1897,沉睡圖騰
1898,陳炳基
1899,陳博志
1900,陳定南
1901,陳建銘
1902,陳景俊
1903,陳菊
1904,陳軍
1905,陳良宇
1906,陳蒙
1907,陳破空
1908,陳水扁
1909,陳唐山
1910,陳希同
1911,陳小同
1912,陳宣良
1913,陳學聖
1914,陳一諮
1915,陳總統
1916,諶
1917,齔
1918,櫬
1919,讖
1920,程凱
1921,程鐵軍
1922,鴟
1923,痴鳩
1924,痴拈
1925,遲鈍的圖騰
1926,持不同政見
1927,赤色騎士
1928,赤色戰士
1929,處女膜
1930,傳染性病
1931,吹簫
1932,春夏自由論壇
1933,戳那嗎B
1934,戳那嗎逼
1935,戳那嗎比
1936,輳
1937,鹺
1938,錯B
1939,錯逼
1940,錯比
1941,錯那嗎B
1942,錯那嗎逼
1943,錯那嗎比
1944,達夫警衛兵
1945,達夫侍從
1946,達癩
1947,打飛機
1948,大參考
1949,大東亞
1950,大東亞共榮
1951,大鶏巴
1952,大紀元
1953,大紀元新聞網
1954,大紀園
1955,大家論壇
1956,大奶媽
1957,大史記
1958,大史紀
1959,大衛教
1960,大中國論壇
1961,大中華論壇
1962,大衆真人真事
1963,紿
1964,戴維教
1965,戴相龍
1966,彈劾
1967,氹
1968,蕩婦
1969,導師
1970,盜竊犯
1971,德維爾
1972,登輝
1973,鄧笑貧
1974,糴
1975,迪裏夏提
1976,覿
1977,地下教會
1978,帝國主義
1979,電視流氓
1980,叼你媽
1981,釣魚島
1982,丁關根
1983,東北獨立
1984,東部地下水路
1985,東方紅時空
1986,東方時空
1987,東南西北論談
1988,東社
1989,東升
1990,東條
1991,東條英機
1992,東突暴動
1993,東突獨立
1994,東土耳其斯坦
1995,東西南北論壇
1996,東亞
1997,東院看守
1998,動亂
1999,鬥士哈夫拉蘇
2000,鬥士霍克
2001,獨裁
2002,獨裁政治
2003,獨夫
2004,獨立臺灣會
2005,俄國
2006,鮞
2007,㈡
2008,發楞
2009,發掄
2010,發掄功
2011,發倫
2012,發倫功
2013,發輪
2014,發論
2015,發論公
2016,發論功
2017,發騷
2018,發正念
2019,法~倫
2020,法~淪
2021,法~綸
2022,法~輪
2023,法~論
2024,法爾卡
2025,法掄
2026,法掄功
2027,法侖
2028,法淪
2029,法綸
2030,法輪大法
2031,法輪功
2032,法十輪十功
2033,法謫
2034,法謫功
2035,反封鎖
2036,反封鎖技術
2037,反腐敗論壇
2038,反人類
2039,反社會
2040,方勵之
2041,防衛指揮官
2042,放蕩
2043,飛揚論壇
2044,廢墟守護者
2045,費鴻泰
2046,費良勇
2047,分隊長施蒂文
2048,粉飾太平
2049,糞便
2050,鱝
2051,豐饒的果實
2052,風雨神州
2053,風雨神州論壇
2054,封從德
2055,封殺
2056,封印的靈魂騎士
2057,馮東海
2058,馮素英
2059,紱
2060,襆
2061,嘸
2062,傅作義
2063,幹bi
2064,幹逼
2065,幹比
2066,幹的你
2067,幹幹幹
2068,幹她
2069,幹你
2070,幹你老比
2071,幹你老母
2072,幹你娘
2073,幹全家
2074,幹死
2075,幹死你
2076,幹他
2077,幹一家
2078,趕你娘
2079,岡巒
2080,剛比
2081,剛比樣子
2082,崗哨士兵
2083,肛門
2084,高麗棒子
2085,高文謙
2086,高薪養廉
2087,高自聯
2088,膏藥旗
2089,戈瑞爾德
2090,戈揚
2091,鴿派
2092,歌功頌德
2093,格雷(關卡排名管理者)
2094,格魯
2095,格魯(城鎮移動)
2096,鯁
2097,工自聯
2098,弓雖
2099,共産
2100,共産黨
2101,共産主義
2102,共黨
2103,共軍
2104,共榮圈
2105,緱
2106,狗誠
2107,狗狼養的
2108,狗娘養的
2109,狗養
2110,狗雜種
2111,覯
2112,轂
2113,古龍祭壇
2114,骨獅
2115,鯝
2116,鴰
2117,詿
2118,關卓中
2119,貫通兩極法
2120,廣聞
2121,嬀
2122,龜兒子
2123,龜公
2124,龜孫子
2125,龜頭
2126,龜投
2127,劌
2128,緄
2129,滾那嗎
2130,滾那嗎B
2131,滾那嗎錯比
2132,滾那嗎老比
2133,滾那嗎瘟比
2134,鯀
2135,咼
2136,郭俊銘
2137,郭羅基
2138,郭岩華
2139,國家安全
2140,國家機密
2141,國軍
2142,國賊
2143,哈爾羅尼
2144,頇
2145,韓東方
2146,韓聯潮
2147,韓正
2148,漢奸
2149,顥
2150,灝
2151,河殤
2152,賀國强
2153,賀龍
2154,黑社會
2155,黑手黨
2156,紅燈區
2157,紅色恐怖
2158,紅炎猛獸
2159,洪傳
2160,洪興
2161,洪哲勝
2162,黌
2163,鱟
2164,胡緊掏
2165,胡錦滔
2166,胡錦淘
2167,胡景濤
2168,胡喬木
2169,胡總書記
2170,湖岸護衛兵
2171,湖岸警衛兵
2172,湖岸哨兵隊長
2173,護法
2174,鸌
2175,華建敏
2176,華通時事論壇
2177,華夏文摘
2178,華語世界論壇
2179,華岳時事論壇
2180,懷特
2181,鍰
2182,皇軍
2183,黃伯源
2184,黃慈萍
2185,黃禍
2186,黃劍輝
2187,黃金幼龍
2188,黃菊
2189,黃片
2190,黃翔
2191,黃義交
2192,黃仲生
2193,回民暴動
2194,噦
2195,繢
2196,毀滅步兵
2197,毀滅騎士
2198,毀滅射手
2199,昏迷圖騰
2200,混亂的圖騰
2201,鍃
2202,活動
2203,擊倒圖騰
2204,擊傷的圖騰
2205,鶏8
2206,鶏八
2207,鶏巴
2208,鶏吧
2209,鶏鶏
2210,鶏奸
2211,鶏毛信文匯
2212,鶏女
2213,鶏院
2214,姬勝德
2215,積克館
2216,賫
2217,鱭
2218,賈廷安
2219,賈育台
2220,戔
2221,監視塔
2222,監視塔哨兵
2223,監視塔哨兵隊長
2224,鰹
2225,韉
2226,簡肇棟
2227,建國黨
2228,賤B
2229,賤bi
2230,賤逼
2231,賤比
2232,賤貨
2233,賤人
2234,賤種
2235,江八點
2236,江羅
2237,江綿恒
2238,江戲子
2239,江則民
2240,江澤慧
2241,江賊
2242,江賊民
2243,薑春雲
2244,將則民
2245,僵賊
2246,僵賊民
2247,講法
2248,蔣介石
2249,蔣中正
2250,降低命中的圖騰
2251,醬猪媳
2252,撟
2253,狡猾的達夫
2254,矯健的馬努爾
2255,嶠
2256,教養院
2257,癤
2258,揭批書
2259,訐
2260,她媽
2261,届中央政治局委員
2262,金槍不倒
2263,金堯如
2264,金澤辰
2265,巹
2266,錦濤
2267,經文
2268,經血
2269,莖候佳陰
2270,荊棘護衛兵
2271,靖國神社
2272,㈨
2273,舊斗篷哨兵
2274,齟
2275,巨槌騎兵
2276,巨鐵角哈克
2277,鋸齒通道被遺弃的骷髏
2278,鋸齒通道骷髏
2279,屨
2280,棬
2281,絕望之地
2282,譎
2283,軍妓
2284,開苞
2285,開放雜志
2286,凱奧勒尼什
2287,凱爾本
2288,凱爾雷斯
2289,凱特切爾
2290,砍翻一條街
2291,看中國
2292,闞
2293,靠你媽
2294,柯賜海
2295,柯建銘
2296,科萊爾
2297,克萊恩
2298,克萊特
2299,克勞森
2300,客戶服務
2301,緙
2302,空氣精靈
2303,空虛的伊坤
2304,空虛之地
2305,恐怖主義
2306,瞘
2307,嚳
2308,鄺錦文
2309,貺
2310,昆圖
2311,拉姆斯菲爾德
2312,拉皮條
2313,萊特
2314,賴士葆
2315,蘭迪
2316,爛B
2317,爛逼
2318,爛比
2319,爛袋
2320,爛貨
2321,濫B
2322,濫逼
2323,濫比
2324,濫貨
2325,濫交
2326,勞動教養所
2327,勞改
2328,勞教
2329,鰳
2330,雷尼亞
2331,誄
2332,李紅痔
2333,李洪寬
2334,李繼耐
2335,李蘭菊
2336,李老師
2337,李錄
2338,李祿
2339,李慶安
2340,李慶華
2341,李淑嫻
2342,李鐵映
2343,李旺陽
2344,李小鵬
2345,李月月鳥
2346,李志綏
2347,李總理
2348,李總統
2349,裏菲斯
2350,鱧
2351,轢
2352,躒
2353,奩
2354,連方瑀
2355,連惠心
2356,連勝德
2357,連勝文
2358,連戰
2359,聯總
2360,廉政大論壇
2361,煉功
2362,兩岸關係
2363,兩岸三地論壇
2364,兩個中國
2365,兩會
2366,兩會報道
2367,兩會新聞
2368,廖錫龍
2369,林保華
2370,林長盛
2371,林佳龍
2372,林信義
2373,林正勝
2374,林重謨
2375,躪
2376,淩鋒
2377,劉賓深
2378,劉賓雁
2379,劉剛
2380,劉國凱
2381,劉華清
2382,劉俊國
2383,劉凱中
2384,劉千石
2385,劉青
2386,劉山青
2387,劉士賢
2388,劉文勝
2389,劉文雄
2390,劉曉波
2391,劉曉竹
2392,劉永川
2393,㈥
2394,鷚
2395,龍虎豹
2396,龍火之心
2397,盧卡
2398,盧西德
2399,陸委會
2400,輅
2401,呂京花
2402,呂秀蓮
2403,亂交
2404,亂倫
2405,亂輪
2406,鋝
2407,掄功
2408,倫功
2409,輪大
2410,輪功
2411,輪奸
2412,論壇管理員
2413,羅福助
2414,羅幹
2415,羅禮詩
2416,羅文嘉
2417,羅志明
2418,腡
2419,濼
2420,洛克菲爾特
2421,媽B
2422,媽比
2423,媽的
2424,媽批
2425,馬大維
2426,馬克思
2427,馬良駿
2428,馬三家
2429,馬時敏
2430,馬特斯
2431,馬英九
2432,馬永成
2433,瑪麗亞
2434,瑪雅
2435,嗎的
2436,嗎啡
2437,勱
2438,麥克斯
2439,賣逼
2440,賣比
2441,賣國
2442,賣騷
2443,賣淫
2444,瞞報
2445,毛厠洞
2446,毛賊
2447,毛賊東
2448,美國
2449,美國參考
2450,美國佬
2451,美國之音
2452,蒙獨
2453,蒙古達子
2454,蒙古獨
2455,蒙古獨立
2456,禰
2457,羋
2458,綿恒
2459,黽
2460,民國
2461,民進黨
2462,民聯
2463,民意論壇
2464,民陣
2465,民主墻
2466,緡
2467,湣
2468,鰵
2469,摸你鶏巴
2470,莫偉强
2471,木子論壇
2472,內褲
2473,內衣
2474,那嗎B
2475,那嗎逼
2476,那嗎錯比
2477,那嗎老比
2478,那嗎瘟比
2479,那娘錯比
2480,納粹
2481,奶頭
2482,南大自由論壇
2483,南蠻子
2484,鬧事
2485,能樣
2486,尼奧夫
2487,倪育賢
2488,鯢
2489,你媽
2490,你媽逼
2491,你媽比
2492,你媽的
2493,你媽了妹
2494,你說我說論壇
2495,你爺
2496,娘餓比
2497,捏你鶏巴
2498,儂著岡巒
2499,儂著卵拋
2500,奴隸魔族士兵
2501,女幹
2502,女主人羅姬馬莉
2503,儺
2504,諾姆
2505,潘國平
2506,蹣
2507,龐建國
2508,泡沫經濟
2509,轡
2510,噴你
2511,皮條客
2512,羆
2513,諞
2514,潑婦
2515,齊墨
2516,齊諾
2517,騎你
2518,磧
2519,僉
2520,鈐
2521,錢達
2522,錢國梁
2523,錢其琛
2524,膁
2525,槧
2526,錆
2527,繰
2528,喬石
2529,喬伊
2530,橋侵襲兵
2531,譙
2532,鞽
2533,篋
2534,親美
2535,親民黨
2536,親日
2537,欽本立
2538,禽獸
2539,唚
2540,輕舟快訊
2541,情婦
2542,情獸
2543,檾
2544,慶紅
2545,丘垂貞
2546,詘
2547,去你媽的
2548,闃
2549,全國兩會
2550,全國人大
2551,犬
2552,綣
2553,瘸腿幫
2554,愨
2555,讓你操
2556,熱比婭
2557,熱站政論網
2558,人民報
2559,人民大會堂
2560,人民內情真相
2561,人民真實
2562,人民之聲論壇
2563,人權
2564,日本帝國
2565,日軍
2566,日內瓦金融
2567,日你媽
2568,日你爺爺
2569,日朱駿
2570,顬
2571,乳頭
2572,乳暈
2573,瑞士金融大學
2574,薩達姆
2575,三K黨
2576,三個代表
2577,三級片
2578,三去車侖工力
2579,㈢
2580,毿
2581,糝
2582,騷B
2583,騷棒
2584,騷包
2585,騷逼
2586,騷棍
2587,騷貨
2588,騷鶏
2589,騷卵
2590,殺你全家
2591,殺你一家
2592,殺人犯
2593,傻鳥
2594,煞筆
2595,山口組
2596,善惡有報
2597,上訪
2598,上海幫
2599,上海孤兒院
2600,厙
2601,社會主義
2602,射了還說要
2603,灄
2604,詵
2605,神經病
2606,諗
2607,生孩子沒屁眼
2608,生命分流的圖騰
2609,澠
2610,聖射手
2611,聖戰
2612,盛華仁
2613,濕了還說不要
2614,濕了還說要
2615,釃
2616,鯴
2617,㈩
2618,石化圖騰
2619,石拳戰鬥兵
2620,時代論壇
2621,時事論壇
2622,鰣
2623,史萊姆
2624,史萊姆王
2625,士兵管理員瓦爾臣
2626,世界經濟導報
2627,事實獨立
2628,侍從貝赫爾特
2629,侍從倫斯韋
2630,貰
2631,攄
2632,數據中國
2633,雙十節
2634,氵去車侖工力
2635,氵去車侖工力?
2636,稅力
2637,司馬晋
2638,司馬璐
2639,司徒華
2640,私?服
2641,私處
2642,思科羅
2643,斯諾
2644,斯皮爾德
2645,四川獨
2646,四川獨立
2647,四人幫
2648,㈣
2649,宋書元
2650,藪
2651,蘇菲爾
2652,蘇拉
2653,蘇南成
2654,蘇紹智
2655,蘇特勒守護兵
2656,蘇特勤
2657,蘇特勤護衛兵
2658,蘇特勤魔法師
2659,蘇曉康
2660,蘇盈貴
2661,蘇貞昌
2662,誶
2663,碎片製造商人馬克
2664,碎片製造商人蘇克
2665,孫大千
2666,孫中山
2667,他媽
2668,他媽的
2669,他嗎的
2670,他母親
2671,塔內
2672,塔烏
2673,鰨
2674,闥
2675,臺盟
2676,臺灣帝國
2677,臺灣獨立
2678,臺灣獨
2679,臺灣共産黨
2680,臺灣狗
2681,臺灣建國運動組織
2682,臺灣民國
2683,臺灣青年獨立聯盟
2684,臺灣政論區
2685,臺灣自由聯盟
2686,鮐
2687,太監
2688,泰奴橋警衛兵
2689,泰奴橋掠奪者
2690,湯光中
2691,唐柏橋
2692,鞀
2693,謄
2694,天安門
2695,天安門錄影帶
2696,天安門事件
2697,天安門屠殺
2698,天安門一代
2699,天閹
2700,田紀雲
2701,齠
2702,鰷
2703,銚
2704,庭院警衛兵
2705,統獨
2706,統獨論壇
2707,統戰
2708,頭領奧馬
2709,頭領墳墓管理員
2710,圖書管理員卡特
2711,屠殺
2712,團長戈登
2713,團員馬爾汀
2714,摶
2715,鼉
2716,籜
2717,膃
2718,外交論壇
2719,外交與方略
2720,晚年周恩來
2721,綰
2722,萬里
2723,萬潤南
2724,萬維讀者論壇
2725,萬曉東
2726,王寶森
2727,王超華
2728,王輔臣
2729,王剛
2730,王涵萬
2731,王滬寧
2732,王軍濤
2733,王樂泉
2734,王潤生
2735,王世堅
2736,王世勛
2737,王秀麗
2738,王兆國
2739,網禪
2740,網特
2741,鮪
2742,溫B
2743,溫逼
2744,溫比
2745,溫家寶
2746,溫元凱
2747,閿
2748,無界瀏覽器
2749,吳百益
2750,吳敦義
2751,吳方城
2752,吳弘達
2753,吳宏達
2754,吳仁華
2755,吳淑珍
2756,吳學燦
2757,吳學璨
2758,吳育升
2759,吳志芳
2760,西藏獨
2761,吸收的圖騰
2762,吸血獸
2763,覡
2764,洗腦
2765,系統
2766,系統公告
2767,餼
2768,郤
2769,下賤
2770,下體
2771,薟
2772,躚
2773,鮮族
2774,獫
2775,蜆
2776,峴
2777,現金
2778,現金交易
2779,獻祭的圖騰
2780,鯗
2781,項懷誠
2782,項小吉
2783,嘵
2784,小B樣
2785,小比樣
2786,小參考
2787,小鶏鶏
2788,小靈通
2789,小泉純一郎
2790,謝長廷
2791,謝深山
2792,謝選駿
2793,謝中之
2794,辛灝年
2795,新觀察論壇
2796,新華舉報
2797,新華通論壇
2798,新疆獨
2799,新生網
2800,新手訓練營
2801,新聞出版總署
2802,新聞封鎖
2803,新義安
2804,新語絲
2805,信用危機
2806,邢錚
2807,性愛
2808,性無能
2809,修煉
2810,頊
2811,虛弱圖騰
2812,虛無的飽食者
2813,徐國舅
2814,許財利
2815,許家屯
2816,許信良
2817,諼
2818,薛偉
2819,學潮
2820,學聯
2821,學運
2822,學自聯
2823,澩
2824,閹狗
2825,訁
2826,嚴家其
2827,嚴家祺
2828,閻明複
2829,顔清標
2830,顔慶章
2831,顔射
2832,讞
2833,央視內部晚會
2834,陽具
2835,陽痿
2836,陽物
2837,楊懷安
2838,楊建利
2839,楊巍
2840,楊月清
2841,楊周
2842,姚羅
2843,姚月謙
2844,軺
2845,搖頭丸
2846,藥材商人蘇耐得
2847,藥水
2848,耶穌
2849,野鶏
2850,葉菊蘭
2851,夜話紫禁城
2852,一陀糞
2853,㈠
2854,伊莎貝爾
2855,伊斯蘭
2856,伊斯蘭亞格林尼斯
2857,遺精
2858,議長阿茵斯塔
2859,議員斯格文德
2860,异見人士
2861,异型叛軍
2862,异議人士
2863,易丹軒
2864,意志不堅的圖騰
2865,瘞
2866,陰部
2867,陰道
2868,陰蒂
2869,陰戶
2870,陰莖
2871,陰精
2872,陰毛
2873,陰門
2874,陰囊
2875,陰水
2876,淫蕩
2877,淫穢
2878,淫貨
2879,淫賤
2880,尹慶民
2881,引導
2882,隱者之路
2883,鷹眼派氏族
2884,硬直圖騰
2885,憂鬱的艾拉
2886,尤比亞
2887,由喜貴
2888,游蕩的僵尸
2889,游蕩的士兵
2890,游蕩爪牙
2891,游錫坤
2892,游戲管理員
2893,友好的魯德
2894,幼齒
2895,幼龍
2896,于幼軍
2897,余英時
2898,漁夫菲斯曼
2899,輿論
2900,輿論反制
2901,傴
2902,宇明網
2903,齬
2904,飫
2905,鵒
2906,元老蘭提(沃德）
2907,圓滿
2908,緣圈圈
2909,遠志明
2910,月經
2911,韞
2912,雜種
2913,鏨
2914,造愛
2915,則民
2916,擇民
2917,澤夫
2918,澤民
2919,賾
2920,賊民
2921,譖
2922,扎卡維是英雄
2923,驏
2924,張伯笠
2925,張博雅
2926,張鋼
2927,張健
2928,張林
2929,張清芳
2930,張偉國
2931,張溫鷹
2932,張昭富
2933,張志清
2934,章孝嚴
2935,帳號
2936,賬號
2937,招鶏
2938,趙海青
2939,趙建銘
2940,趙南
2941,趙品潞
2942,趙曉微
2943,趙紫陽
2944,貞操
2945,鎮壓
2946,爭鳴論壇
2947,正見網
2948,正義黨論壇
2949,㊣
2950,鄭寶清
2951,鄭麗文
2952,鄭義
2953,鄭餘鎮
2954,鄭源
2955,鄭運鵬
2956,政權
2957,政治反對派
2958,縶
2959,躑
2960,指點江山論壇
2961,騭
2962,觶
2963,躓
2964,中毒的圖騰
2965,中毒圖騰
2966,中俄邊界
2967,中國復興論壇
2968,中國共産黨
2969,中國孤兒院
2970,中國和平
2971,中國論壇
2972,中國社會進步黨
2973,中國社會論壇
2974,中國威脅論
2975,中國問題論壇
2976,中國移動通信
2977,中國真實內容
2978,中國之春
2979,中國猪
2980,中華大地
2981,中華大衆
2982,中華講清
2983,中華民國
2984,中華人民實話實說
2985,中華人民正邪
2986,中華時事
2987,中華養生益智功
2988,中華真實報道
2989,中央電視臺
2990,鐘山風雨論壇
2991,周鋒鎖
2992,周守訓
2993,朱鳳芝
2994,朱立倫
2995,朱溶劑
2996,㈱
2997,猪聾畸
2998,主攻指揮官
2999,主義
3000,助手威爾特
3001,專制
3002,顓
3003,轉化
3004,諑
3005,資本主義
3006,鯔
3007,子宮
3008,自民黨
3009,自由民主論壇
3010,總理
3011,諏
3012,鯫
3013,躦
3014,纘
3015,作愛
3016,做愛
3017,艳照
3018,胡总书记
3019,大纪元新闻网
3020,燕玲论坛
3021,urban
3022,c a o
3023,煞笔
3024,urban-rivals
3025,rivals
3026,UR
3027,她妈
3028,牛逼
3029,傻逼
3030,装逼
3031,装B
3032,日你妈
3033,不玩了
3034,删号
3035,卖号
3036,删 号
3037,妈逼
3038,草你妈
3039,T.M.D
3040,JB
3041,出售账号
3042,出售此号
3043,U/R
3044,U-R
3045,吗的
3046,8仙
3047,狗日
3048,出售神符
3049,NPC
3050,*法*轮*功*
3051,*李*洪*志*
3052,阿拉
3053,安全局
3054,澳洲光明网
3055,八九
3056,八九风波
3057,办理文凭
3058,办理证件
3059,包皮
3060,保钓
3061,保监会
3062,保密局
3063,鸨
3064,鲍岳桥
3065,暴动
3066,暴乱
3067,暴徒
3068,北京之春
3069,贝肉
3070,本?拉登
3071,苯比
3072,笨屄
3073,笨逼
3074,屄毛
3075,逼样
3076,比毛
3077,婊
3078,宾周
3079,波霸
3080,博讯
3081,布雷尔
3082,财政部
3083,参事室
3084,操GM
3085,操XX
3086,操比
3087,操蛋
3088,茉莉花革命
3089,操你八辈祖宗
3090,操你妈屄
3091,草的你妈
3092,草妈
3093,测绘局
3094,插GM
3095,插妳
3096,插深些
3097,产权局
3098,朝鲜
3099,车臣
3100,车仑
3101,陈功
3102,陈希同
3103,陈晓宁
3104,吃大便
3105,吃屎
3106,迟浩田
3107,赤匪
3108,抽你丫的
3109,臭化西
3110,出售假币
3111,出售枪支
3112,出售手枪
3113,粗制吗啡
3114,达赖
3115,打炮
3116,大B
3117,大逼
3118,大便
3119,大波波
3120,大麻树脂
3121,大麻油
3122,大师
3123,戴维教
3124,大学骚乱
3125,大血B
3126,呆卵
3127,戴海静
3128,戴红
3129,戴晶
3130,党主席
3131,档案局
3132,盗窃犯
3133,道教
3134,帝国主义
3135,电监会
3136,屌7
3137,屌鸠
3138,屌毛
3139,屌妳
3140,屌七
3141,屌西
3142,钓鱼台
3143,丁关根
3144,丁子霖
3145,东北独立
3146,东升
3147,东突
3148,东突暴动和独立
3149,东突组织
3150,董贱华
3151,董文华
3152,懂文华
3153,独立
3154,独立台湾会
3155,二B
3156,二屄
3157,二逼
3158,二乙基酰胺发抡
3159,发抡功
3160,发伦
3161,发伦功
3162,发轮
3163,发论
3164,发论公
3165,发论功
3166,法(轮)功
3167,法*轮*功
3168,法功
3169,法愣
3170,法仑
3171,法西斯
3172,法制办
3173,反动
3174,反革命
3175,发票
3176,反华
3177,反恐委员会
3178,反日
3179,反政府
3180,分裂祖国
3181,佛教
3182,佛展千手法
3183,佛祖
3184,斧头镰刀
3185,阝月
3186,傅鹏
3187,傅作义
3188,干GM
3189,干拎娘
3190,干妳老母
3191,干妳妈
3192,干七八
3193,肛
3194,港澳办
3195,高俊
3196,高校暴乱
3197,高校群体事件
3198,高校骚乱
3199,睾
3200,睾丸
3201,膏药旗
3202,弓虽女干
3203,公安部
3204,公安局
3205,共产主义
3206,共狗
3207,狗b
3208,狗操
3209,狗卵
3210,狗娘
3211,狗屁
3212,狗日的
3213,狗屎
3214,观世音
3215,龟儿子
3216,龟公
3217,龟孙子
3218,鬼村
3219,国安局
3220,国防部
3221,国防科工委
3222,国管局
3223,国际法院
3224,国家民委
3225,国家主席
3226,国家主要部委
3227,国民党
3228,国民党万岁
3229,海洋局
3230,何候华
3231,黑社会
3232,黑手党
3233,红卫兵
3234,洪兴
3235,洪志
3236,胡XX
3237,胡紧涛
3238,胡锦淘
3239,胡乔木
3240,花柳
3241,换妻
3242,黄 菊
3243,黄色电影
3244,黄色小电影
3245,回教
3246,回民暴动
3247,回族人吃猪肉
3248,昏药
3249,火棒
3250,鸡芭
3251,基督
3252,激情电影
3253,激情小电影
3254,鸡
3255,计牌软件
3256,计生委
3257,妓
3258,妓院
3259,奸夫淫妇
3260,贱
3261,贱逼
3262,江八
3263,江八点
3264,江独裁
3265,江核心
3266,江择民
3267,江贼民
3268,江折民
3269,江猪媳
3270,僵贼民
3271,交通部
3272,姣西
3273,叫鸡
3274,叫小姐
3275,教育部
3276,她妈的金日成
3277,禁书
3278,经济社会理事会
3279,经社理事会
3280,警匪一家
3281,敬国神社
3282,靖国神社
3283,纠察员
3284,鸠
3285,鸠屎
3286,军长发威
3287,军国主义
3288,军妓
3289,靠
3290,靠腰
3291,可待因
3292,可卡叶
3293,恐怖份子
3294,恐怖主义
3295,寇晓伟
3296,狂操你全家
3297,拉登
3298,懒教
3299,烂B
3300,烂屄
3301,烂比
3302,烂屌
3303,烂货
3304,劳+教+所
3305,劳动保障部
3306,老逼
3307,黎阳评
3308,李弘旨
3309,李红志
3310,李宏旨
3311,李鹏*
3312,李山
3313,联大
3314,联合国
3315,联合国大会
3316,联易
3317,联易互动
3318,粮食局
3319,两腿之间
3320,林业局
3321,刘军
3322,刘 淇
3323,流氓
3324,六.四
3325,六。四
3326,六?四
3327,六-四
3328,六四事件
3329,六四真相
3330,旅游局
3331,卵
3332,罗 干
3333,骡干
3334,妈卖妈屁
3335,妈批
3336,妈祖
3337,妈B
3338,麻醉钢枪
3339,麻醉枪
3340,麻醉乙醚
3341,吗啡碱
3342,吗啡片
3343,买财富
3344,买卖枪支
3345,麦角酸
3346,卖.国
3347,卖B
3348,卖ID
3349,卖QQ
3350,卖比
3351,卖财富
3352,卖党求荣
3353,卖国
3354,卖国求荣
3355,卖卡
3356,卖软件
3357,毛XX
3358,毛厕洞
3359,毛一鲜
3360,毛贼东
3361,毛主席
3362,梅花网
3363,美国
3364,美国佬
3365,美利坚
3366,蒙尘药
3367,蒙独
3368,蒙古达子
3369,蒙古独立
3370,迷魂药
3371,迷奸药
3372,迷歼药
3373,密洞
3374,民航局
3375,民政部
3376,莫索里尼
3377,穆斯林
3378,妳妈的
3379,妳马的
3380,南联盟
3381,南蛮子
3382,伱妈
3383,你爸
3384,你大爷
3385,你二大爷
3386,你老母
3387,你老味
3388,你姥
3389,你姥姥的
3390,你妈
3391,你妈的
3392,你娘
3393,你爷爷的
3394,鸟GM
3395,鸟你
3396,农业部
3397,虐待
3398,拍肩神药
3399,喷你
3400,彭真
3401,皮条
3402,嫖客
3403,苹果日报
3404,破坏
3405,气象局
3406,钱其琛
3407,枪决现场
3408,枪支弹药
3409,强效失意药
3410,强硬发言
3411,乔石
3412,侨办
3413,切七
3414,窃听器
3415,窃听器材
3416,青天白日
3417,去你妈的
3418,全国人大
3419,人大
3420,人大代表
3421,人代会
3422,人弹
3423,人民
3424,人民大会堂
3425,人民广场
3426,人民日报
3427,人民银行
3428,人体炸弹
3429,日GM
3430,日X妈
3431,日本RING
3432,日本鬼子
3433,日你娘
3434,日他娘
3435,肉壁
3436,肉棍子
3437,乳
3438,乳波臀浪
3439,撒尿
3440,塞白
3441,塞你爸
3442,塞你公
3443,塞你老母
3444,塞你老师
3445,塞你母
3446,塞你娘
3447,三个呆婊
3448,三个代婊
3449,三民主义
3450,三陪女
3451,骚
3452,色情电影
3453,色情服务
3454,色情小电影
3455,杀人犯
3456,傻屄
3457,傻吊
3458,傻卵
3459,煞逼
3460,商务部
3461,社科院
3462,身份生成器
3463,神通加持法
3464,生鸦片
3465,圣女峰
3466,十八摸
